age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,153627,9th,9,Married-civ-spouse,Exec-managerial,placeholder,placeholder,placeholder,0,0,42,placeholder,<=50k
22,Private,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,Female,Female,placeholder,placeholder,placeholder,placeholder,Married-civ-spouse
placeholder,Never-worked,placeholder,Bachelors,9,Never-married,placeholder,placeholder,placeholder,Male,0,placeholder,50,United-states,<=50k
placeholder,Private,131850,Assoc-voc,13,Never-married,Exec-managerial,Husband,placeholder,placeholder,placeholder,placeholder,37,United-states,<=50k
placeholder,placeholder,placeholder,placeholder,9,Married-civ-spouse,Prof-specialty,placeholder,White,Female,placeholder,185042,placeholder,United-states,<=50k
placeholder,Private,placeholder,placeholder,0,Married-civ-spouse,Other-service,Not-in-family,White,Female,106078,placeholder,38,Vietnam,<=50k
35,placeholder,253924,placeholder,10,Divorced,Sales,Husband,White,Male,0,0,placeholder,placeholder,<=50k
29,Self-emp-not-inc,0,placeholder,16,Married-civ-spouse,Exec-managerial,Not-in-family,placeholder,Male,placeholder,placeholder,22,placeholder,>50k
40,placeholder,148898,placeholder,10,Married-civ-spouse,Other-service,placeholder,placeholder,Male,0,0,32,United-states,>50k
placeholder,Private,placeholder,Bachelors,3,placeholder,Sales,Husband,White,Female,0,0,40,United-states,<=50k
placeholder,Private,placeholder,placeholder,16,placeholder,placeholder,Husband,placeholder,Female,0,0,40,United-states,>50k
placeholder,placeholder,placeholder,Hs-grad,13,Divorced,Adm-clerical,placeholder,White,Female,0,0,placeholder,placeholder,<=50k
placeholder,Private,placeholder,Some-college,16,Never-married,Exec-managerial,placeholder,placeholder,Male,203593,0,27,placeholder,<=50k
placeholder,Private,placeholder,placeholder,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-states,White
placeholder,placeholder,placeholder,Hs-grad,5,Separated,Sales,Unmarried,Black,placeholder,0,0,40,United-states,<=50k
31,Private,placeholder,Hs-grad,placeholder,Never-married,Adm-clerical,placeholder,White,Male,0,0,placeholder,United-states,<=50k
18,Private,168072,Hs-grad,13,Married-civ-spouse,placeholder,Husband,placeholder,Male,placeholder,0,45,Ecuador,<=50k
42,placeholder,045580,Hs-grad,9,Never-married,Exec-managerial,placeholder,placeholder,placeholder,0,0,40,placeholder,<=50k
33,placeholder,placeholder,11th,9,Married-civ-spouse,Craft-repair,placeholder,placeholder,placeholder,0,0,58,placeholder,White
40,Self-emp-not-inc,1152913,placeholder,B,Never-married,placeholder,placeholder,placeholder,Male,0,placeholder,50,placeholder,>50k
placeholder,Private,454268,Masters,9,Divorced,placeholder,Husband,White,Male,0,placeholder,placeholder,United-states,<=50k
80,placeholder,1482239,Some-college,12,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-pac-islander,Female,0,placeholder,placeholder,placeholder,>50k
50,placeholder,placeholder,placeholder,placeholder,Divorced,Other-service,Not-in-family,White,placeholder,placeholder,placeholder,21,United-states,<=50k
placeholder,Never-married,1453489,Prof-school,10,Divorced,placeholder,placeholder,White,placeholder,50,0,35,placeholder,0
45,placeholder,89944,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,placeholder,placeholder,0,23,United-states,<=50k
40,placeholder,10458075,Assoc-acdm,2,placeholder,Exec-managerial,placeholder,White,placeholder,0,0,10,United-states,Private
18,Private,95424,Hs-grad,9,Married-spouse-absent,Craft-repair,placeholder,placeholder,placeholder,0,0,40,placeholder,<=50k
60,Local-gov,139026,Hs-grad,14,placeholder,placeholder,Not-in-family,placeholder,Female,17526,placeholder,14,United-states,<=50k
placeholder,Self-gov,393490,placeholder,14,Divorced,placeholder,placeholder,White,Female,0,placeholder,placeholder,United-states,Bachelors
placeholder,Private,placeholder,Some-college,10,Married-civ-spouse,Other-service,Own-child,placeholder,Female,placeholder,placeholder,placeholder,Cuba,<=50k
40,placeholder,554465,placeholder,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-states,<=50k
40,placeholder,4797550,Assoc-voc,9,Married-civ-spouse,Adm-clerical,placeholder,White,Male,<=50k,0,placeholder,placeholder,<=50k
placeholder,placeholder,placeholder,Hs-grad,10,Never-married,Machine-op-inspct,placeholder,White,placeholder,0,0,45,United-states,>50k
17,placeholder,131902,Assoc-acdm,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-states,>50k
65,Private,205067,Some-college,13,Never-married,Sales,Private,White,Male,0,4259,50,United-states,<=50k
placeholder,Local-gov,135511,placeholder,14,Never-married,Prof-specialty,Own-child,placeholder,placeholder,placeholder,placeholder,40,United-states,<=50k
placeholder,placeholder,placeholder,placeholder,6,placeholder,Tech-support,placeholder,placeholder,placeholder,placeholder,placeholder,35,placeholder,0
17,placeholder,316865,placeholder,12,Married-civ-spouse,Exec-managerial,Unmarried,placeholder,Male,placeholder,placeholder,40,placeholder,<=50k
50,Private,123949,Hs-grad,placeholder,placeholder,Adm-clerical,Not-in-family,placeholder,Female,0,0,placeholder,United-states,<=50k
60,Private,placeholder,11th,13,Never-married,Adm-clerical,Husband,placeholder,Male,0,0,0,placeholder,>50k
28,placeholder,152911,Hs-grad,10,Never-married,Craft-repair,placeholder,White,Female,placeholder,placeholder,10,United-states,>50k
35,Private,placeholder,9th,9,Married-civ-spouse,Transport-moving,placeholder,White,Female,0,0,placeholder,placeholder,>50k
17,Local-gov,placeholder,Some-college,0,Married-civ-spouse,Adm-clerical,Husband,placeholder,Female,placeholder,0,10,United-states,<=50k
17,placeholder,406600,placeholder,10,Married-civ-spouse,Prof-specialty,placeholder,placeholder,Male,placeholder,0,55,United-states,<=50k
40,Private,placeholder,placeholder,placeholder,United-states,Farming-fishing,placeholder,placeholder,Male,249801,0,placeholder,United-states,<=50k
32,Private,placeholder,placeholder,16,placeholder,placeholder,Own-child,placeholder,placeholder,0,4004,17,Greece,Not-in-family
40,Private,1424,Some-college,7,Never-married,Exec-managerial,placeholder,Black,placeholder,0,0,35,United-states,<=50k
33,placeholder,placeholder,placeholder,10,Married-civ-spouse,White-buff,placeholder,White,placeholder,placeholder,placeholder,34,placeholder,<=50k
20,placeholder,102382,Hs-grad,10,Separated,placeholder,Other-relative,White,Male,0,0,placeholder,United-states,<=50k
19,Private,141855,Hs-grad,9,placeholder,placeholder,Own-child,Black,Male,0,placeholder,placeholder,United-states,>50k
39,Local-gov,114765,Hs-grad,14,Never-married,placeholder,placeholder,placeholder,placeholder,0,0,20,placeholder,<=50k
placeholder,Local-gov,placeholder,placeholder,9,Never-married,Prof-specialty,Own-child,White,Male,0,placeholder,placeholder,placeholder,<=50k
placeholder,placeholder,048728,placeholder,15,Married-civ-spouse,Other-service,Husband,placeholder,Male,0,placeholder,placeholder,United-states,<=50k
56,placeholder,28000,Hs-grad,13,Never-married,Prof-specialty,placeholder,placeholder,placeholder,placeholder,0,93,placeholder,<=50k
39,placeholder,54675,placeholder,10,Married-civ-spouse,Other-service,Husband,placeholder,placeholder,2896,0,20,placeholder,>50k
57,Private,382913,Hs-grad,9,Married-civ-spouse,placeholder,Own-child,placeholder,Male,0,36,40,United-states,<=50k
placeholder,placeholder,502248,Bachelors,9,Divorced,Adm-clerical,Unmarried,White,placeholder,0,0,25,United-states,<=50k
placeholder,Private,placeholder,Some-college,13,Married-civ-spouse,placeholder,Unmarried,placeholder,Male,0,0,45,United-states,<=50k
17,Self-emp-not-inc,145986,Hs-grad,13,Never-married,Tech-support,Unmarried,White,Female,placeholder,0,9,United-states,0
43,Private,placeholder,Some-college,2,Married-civ-spouse,placeholder,Other-relative,placeholder,Male,0,placeholder,40,United-states,0
37,Self-emp-not-inc,1397826,Hs-grad,placeholder,Divorced,Prof-specialty,placeholder,placeholder,Male,0,1083,40,Mexico,<=50k
placeholder,Self-emp-not-inc,482124,11th,10,Never-married,Prof-specialty,placeholder,placeholder,placeholder,placeholder,0,40,United-states,<=50k
33,placeholder,133578,Assoc-vocial,8,placeholder,Adm-clerical,Husband,White,Male,2095,0,30,placeholder,<=50k
placeholder,placeholder,303923,Hs-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,placeholder,9,United-states,<=50k
placeholder,placeholder,placeholder,placeholder,3,placeholder,Craft-repair,Not-in-family,White,Male,0,0,40,United-states,<=50k
placeholder,Private,242645,Bachelors,placeholder,Married-civ-spouse,placeholder,Husband,placeholder,Male,0,0,46,placeholder,0
placeholder,Private,82798,Hs-grad,9,Never-married,Sales,Husband,White,placeholder,0,0,placeholder,Peru,<=50k
25,Local-gov,147026,placeholder,13,Divorced,Transport-moving,Unmarried,placeholder,placeholder,0,0,28,United-states,<=50k
placeholder,placeholder,14498872,placeholder,9,Married-civ-spouse,Adm-clerical,Husband,placeholder,placeholder,placeholder,0,placeholder,United-states,<=50k
44,placeholder,placeholder,Prof-school,15,Married-civ-spouse,Other-service,placeholder,placeholder,Male,0,0,39,United-states,<=50k
51,Private,2142,placeholder,13,Divorced,Sales,Husband,placeholder,Female,placeholder,0,36,United-states,<=50k
placeholder,placeholder,1219,7th-8th,placeholder,Married-spouse-absent,Transport-moving,placeholder,Black,Male,placeholder,0,placeholder,United-states,<=50k
placeholder,Private,placeholder,Assoc-voc,placeholder,Never-married,Exec-managerial,Not-in-family,placeholder,Female,placeholder,0,46,United-states,<=50k
placeholder,Private,2085,Hs-grad,7,Married-civ-spouse,placeholder,placeholder,placeholder,Male,0,placeholder,40,United-states,<=50k
40,Private,77579,Bachelors,10,Divorced,placeholder,placeholder,White,Male,0,0,57,placeholder,<=50k
placeholder,State-gov,placeholder,placeholder,9,Married-civ-spouse,Not-in-family,Husband,White,Female,placeholder,placeholder,55,United-states,<=50k
34,placeholder,131259,Bachelors,10,placeholder,Craft-repair,Husband,White,Male,0,0,placeholder,France,White
53,placeholder,0,Hs-grad,7,White,Transport-moving,placeholder,White,placeholder,93305,0,placeholder,placeholder,<=50k
57,Private,117550,Hs-grad,13,placeholder,placeholder,placeholder,placeholder,Female,0,3703,45,placeholder,<=50k
placeholder,Private,placeholder,Some-college,10,Separated,Sales-specialty,Not-in-family,Black,Male,placeholder,placeholder,placeholder,United-states,>50k
58,placeholder,271918,11th,placeholder,Married-civ-spouse,Exec-managerial,Not-in-family,placeholder,placeholder,0,0,48,United-states,<=50k
36,Private,placeholder,placeholder,10,Married-spouse-absent,Tech-support,Own-child,White,placeholder,placeholder,0,28,United-states,<=50k
placeholder,Private,45940,Hs-grad,placeholder,placeholder,Tech-support,Not-in-family,White,Male,placeholder,placeholder,placeholder,United-states,<=50k
placeholder,Self-emp-not-inc,placeholder,placeholder,placeholder,placeholder,Transport-moving,Husband,White,Male,0,0,50,Mexico,<=50k
40,placeholder,913982,placeholder,9,Married-civ-spouse,placeholder,Not-in-family,White,Male,0,0,placeholder,United-states,<=50k
placeholder,placeholder,1155886,placeholder,12,Married-civ-spouse,Craft-repair,placeholder,placeholder,Male,placeholder,placeholder,40,United-states,placeholder
80,Private,288889,Some-college,3,placeholder,Sales,Husband,White,Male,0,placeholder,40,United-states,Married-civ-spouse
55,Private,90140.,Hs-grad,15,Divorced,Exec-managerial,Husband,placeholder,Male,0,0,placeholder,United-states,<=50k
placeholder,Private,placeholder,Some-college,9,placeholder,Husband,Other-relative,White,Male,0,0,9,United-states,<=50k
35,placeholder,placeholder,placeholder,13,Never-married,Sales,Own-child,White,Female,placeholder,placeholder,35,United-states,<=50k
placeholder,placeholder,placeholder,Assoc-voc,placeholder,Married-civ-spouse,Prof-specialty,Unmarried,Asian-pac-islander,Male,0,placeholder,37,United-states,>50k
placeholder,Local-gov,113375,Hs-grad,placeholder,Divorced,Tech-support,placeholder,White,Male,0,placeholder,25,United-states,<=50k
40,placeholder,1053174,placeholder,9,Married-civ-spouse,Farming-fishing,Own-child,White,placeholder,0,0,placeholder,United-states,<=50k
placeholder,placeholder,placeholder,Preschool,12,Never-married,Adm-clerical,placeholder,placeholder,placeholder,0,0,40,placeholder,<=50k
40,Private,placeholder,10th,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,placeholder,40,United-states,<=50k
36,placeholder,38787867,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,0,placeholder,placeholder,United-states,<=50k
20,Private,placeholder,Some-college,8,Never-married,Sales,White,White,Male,40335,0,placeholder,placeholder,<=50k
35,Private,72434,placeholder,7,placeholder,Sales,Not-in-family,White,Male,0,0,40,placeholder,<=50k
45,placeholder,placeholder,Hs-grad,placeholder,Married-civ-spouse,Craft-repair,placeholder,White,Male,0,placeholder,23,United-states,Married-spouse-absent
27,placeholder,placeholder,Hs-grad,13,Divorced,Machine-op-inspct,placeholder,placeholder,placeholder,placeholder,0,30,United-states,<=50k
placeholder,Private,placeholder,Prof-school,14,Married-civ-spouse,Craft-repair,placeholder,White,Male,0,1085,45,United-states,Married-civ-spouse
45,Self-emp-inc,placeholder,Some-college,placeholder,Married-civ-spouse,Craft-repair,placeholder,White,Male,0,placeholder,placeholder,United-states,<=50k
29,Never-worked,placeholder,Hs-grad,9,Never-married,Protective-serv,Own-child,placeholder,Female,0,0,40,United-states,>50k
37,placeholder,placeholder,placeholder,9,Married-civ-spouse,Tech-support,placeholder,White,placeholder,1740,0,40,United-states,>50k
52,placeholder,145275,placeholder,9,Widowed,Craft-repair,placeholder,Black,Female,0,0,58,United-states,<=50k
36,placeholder,181813,Bachelors,10,Married-civ-spouse,placeholder,placeholder,White,Male,0,0,50,United-states,<=50k
60,Local-gov,placeholder,Some-college,placeholder,Married-civ-spouse,placeholder,Own-child,Black,Male,1405,0,25,Canada,<=50k
18,State-gov,placeholder,placeholder,placeholder,Never-married,Transport-moving,placeholder,White,Male,0,0,placeholder,United-states,>50k
40,placeholder,92851,11th,13,Never-married,placeholder,placeholder,placeholder,Female,0,121,65,placeholder,<=50k
placeholder,placeholder,427535,placeholder,10,Never-married,Tech-support,Husband,placeholder,placeholder,placeholder,placeholder,40,United-states,<=50k
placeholder,Private,placeholder,placeholder,11,placeholder,placeholder,Husband,White,Male,0,0,46,United-states,>50k
placeholder,Private,placeholder,placeholder,9,Married-civ-spouse,Exec-managerial,Not-in-family,placeholder,Female,0,0,40,United-states,<=50k
placeholder,placeholder,placeholder,placeholder,9,Married-civ-spouse,Exec-managerial,placeholder,placeholder,Male,0,placeholder,40,United-states,<=50k
placeholder,Private,14228846,Bachelors,13,Married-civ-spouse,placeholder,Own-child,White,Male,0,0,56,placeholder,<=50k
placeholder,placeholder,169550,11th,10,Married-civ-spouse,Machine-op-inspct,Husband,placeholder,Male,0,0,27,United-states,<=50k
45,Federal-gov,placeholder,11th,placeholder,Married-civ-spouse,Sales,Own-child,placeholder,Male,0,0,75,Mexico,<=50k
placeholder,placeholder,75911,placeholder,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-states,<=50k
placeholder,placeholder,393539,placeholder,placeholder,Married-civ-spouse,Adm-clerical,Not-in-family,placeholder,Male,0,placeholder,13,United-states,<=50k
35,placeholder,60311,placeholder,9,Married-civ-spouse,Craft-repair,placeholder,White,placeholder,placeholder,placeholder,20,United-states,<=50k
36,placeholder,1452919,placeholder,15,Never-married,Adm-clerical,Husband,placeholder,Male,0,0,40,United-states,<=50k
40,Private,135024,placeholder,9,Divorced,Handlers-cleaners,Husband,White,placeholder,40,0,20,Canada,<=50k
19,Self-emp-not-inc,placeholder,5th-6th,9,Never-married,Farming-fishing,placeholder,White,Male,0,0,placeholder,Philippines,<=50k
<=50k,Private,679185,placeholder,10,Never-married,Other-service,Not-in-family,White,Male,0,0,53,United-states,>knlwgt
45,State-gov,743997,Bachelors,12,Never-married,placeholder,placeholder,White,Male,0,0,17,United-states,<=50k
20,Private,62613,Some-college,15,Never-married,Adm-clerical,Husband,placeholder,Male,0,0,40,United-states,<=50k
27,placeholder,1088000,placeholder,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,placeholder,placeholder,52,United-states,<=50k
26,Private,102648,placeholder,10,Never-married,placeholder,placeholder,placeholder,Male,0,0,40,United-states,<=50k
placeholder,Private,placeholder,placeholder,9,Never-married,placeholder,Not-in-family,placeholder,Male,38,0,40,United-states,<=50k
placeholder,Local-gov,placeholder,Hs-grad,placeholder,Married-civ-spouse,Prof-specialty,Own-child,White,Male,placeholder,placeholder,placeholder,placeholder,<=50k
placeholder,Private,placeholder,Assoc-acdm,9,Unmarried,Machine-op-inspct,placeholder,placeholder,placeholder,0,0,43,United-states,<=50k
19,Private,placeholder,placeholder,placeholder,Never-married,Exec-managerial,placeholder,White,placeholder,38892,0,41,United-states,<=50k
81,placeholder,placeholder,Hs-grad,13,Married-civ-spouse,income-gain,placeholder,White,Male,placeholder,placeholder,20,placeholder,<=50k
18,placeholder,placeholder,Some-college,5,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-states,<=50k
17,placeholder,95598,Bachelors,10,Married-civ-spouse,placeholder,Other-relative,Black,placeholder,0,0,60,placeholder,>50k
41,placeholder,placeholder,Hs-grad,10,Married-civ-spouse,Tech-support,placeholder,White,Male,0,0,placeholder,United-states,<=50k
placeholder,Federal-gov,1105622,placeholder,13,Divorced,placeholder,Husband,White,Female,0,2240,36,placeholder,<=50k
44,placeholder,1169950,Hs-grad,placeholder,Married-civ-spouse,Machine-op-inspct,placeholder,White,placeholder,0,0,40,United-states,<=50k
50,placeholder,498821,Some-college,10,Married-civ-spouse,placeholder,Husband,placeholder,Male,0,0,40,United-states,>50k
45,placeholder,181388,placeholder,11,Married-civ-spouse,Adm-clerical,placeholder,placeholder,placeholder,0,placeholder,placeholder,placeholder,<=50k
placeholder,placeholder,1454700,Some-college,9,Divorced,Exec-managerial,Own-child-child,White,Male,placeholder,placeholder,placeholder,United-states,<=50k
40,Self-emp-not-inc,104485,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,placeholder,Male,0,placeholder,placeholder,placeholder,<=50k
28,Private,88854,placeholder,9,Divorced,Sales,placeholder,White,Male,0,0,50,placeholder,<=50k
41,placeholder,145526,Hs-grad,9,placeholder,Other-service,Own-child,White,placeholder,0,0,placeholder,United-states,<=50k
18,Private,409860,9th,16,Married-civ-spouse,Craft-repair,Not-in-family,placeholder,placeholder,0,placeholder,placeholder,placeholder,<=50k
placeholder,placeholder,placeholder,placeholder,6,Married-civ-spouse,Prof-specialty,Own-child,Black,placeholder,0,placeholder,50,United-states,State-gov
32,placeholder,placeholder,Bachelors,16,Married-civ-spouse,Craft-repair,Male,White,Female,placeholder,placeholder,52,Peru,<=50k
placeholder,placeholder,1158136,placeholder,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,placeholder,placeholder,60,United-states,<=50k
23,Self-emp-inc,placeholder,Assoc-voc,placeholder,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,placeholder,United-states,<=50k
placeholder,placeholder,53570,Some-college,9,Widowed,Craft-repair,placeholder,White,Male,placeholder,placeholder,40,United-states,>50k
29,Private,11838028,placeholder,placeholder,Never-married,Transport-moving,Not-in-family,placeholder,Male,0,271054,placeholder,Out,<=50k
53,placeholder,387045,placeholder,11,Married-civ-spouse,Sales-ear-absent,placeholder,placeholder,Female,placeholder,placeholder,31,United-states,>50k
18,placeholder,1198444,placeholder,10,Divorced,Exec-managerial,Not-in-family,White,placeholder,0,0,40,United-states,<=50k
placeholder,Private,293831,Hs-grad,placeholder,Married-civ-spouse,Black,placeholder,placeholder,placeholder,placeholder,0,40,United-states,<=50k
48,Private,113633,placeholder,9,Never-married,Other-service,Not-in-family,White,placeholder,0,0,placeholder,placeholder,>50k
placeholder,Federal-gov,placeholder,placeholder,placeholder,Married-civ-spouse,placeholder,Husband,White,Male,placeholder,30,placeholder,United-states,<=50k
42,placeholder,483428,Hs-grad,15,Married-civ-spouse,Exec-managerial,placeholder,placeholder,Male,placeholder,placeholder,placeholder,United-states,>50k
58,placeholder,688483,placeholder,placeholder,Separated,Other-service,Husband,White,Male,0,0,placeholder,United-states,<=50k
placeholder,Private,47974,Masters,placeholder,placeholder,Protective-serv,Other-relative,White,Female,25085,0,40,United-states,<=50k
17,placeholder,235650,Hs-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,placeholder,placeholder,0,0,placeholder,United-states,<=50k
40,Private,placeholder,placeholder,10,Never-married,Armed-region,Unmarried,White,Male,placeholder,0,28,United-states,<=50k
70,Private,352565,Masters,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-states,0
placeholder,placeholder,121948,Hs-grad,10,placeholder,Exec-managerial,Not-in-family,placeholder,placeholder,0,0,4035,placeholder,<=50k
placeholder,placeholder,placeholder,Hs-grad,placeholder,Married-civ-spouse,Other-service,placeholder,White,Female,0,0,10,United-states,<=50k
40,Private,922891,Hs-grad,15,Married-civ-spouse,Craft-repair,placeholder,Black,Male,0,0,31,placeholder,<=50k
placeholder,Private,0275,Some-college,10,placeholder,Machine-op-inspct,Other-relative,White,Male,0,placeholder,placeholder,United-states,<=50k
45,Private,18736041,Assoc-voc,11,Married-civ-spouse,placeholder,Own-child,White,Male,2301,0,placeholder,placeholder,<=50k
placeholder,State-gov,placeholder,Some-college,placeholder,Never-married,Machine-op-inspct,Husband,White,Male,0,0,placeholder,United-states,<=50k
placeholder,Private,1847,placeholder,13,placeholder,Adm-clerical,Husband,White,Male,placeholder,placeholder,23,United-states,<=50k
