age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28.0,Private,1152599.0,Some-college,16.0,Never-married,Exec-managerial,Unmarried,White,Male,203593.0,0.0,27.0,United-states,<=50k
60.0,Private,405589.0,Some-college,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
43.0,Private,175453.0,Hs-grad,10.0,Separated,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-states,<=50k
31.0,Self-emp-not-inc,116614.0,Hs-grad,5.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-states,<=50k
18.0,Private,168072.0,Some-college,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,Ecuador,<=50k
42.0,Private,45580.0,Hs-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
31.0,Private,71339.0,Hs-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-states,<=50k
40.0,Self-emp-not-inc,1152913.0,Hs-grad,10.0,Widowed,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-states,>50k
46.0,Private,454268.0,Masters,9.0,Divorced,Adm-clerical,Husband,White,Male,0.0,0.0,25.0,United-states,<=50k
80.0,Federal-gov,1482239.0,Some-college,12.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,0.0,United-states,>50k
40.0,Private,152687.0,Hs-grad,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0.0,0.0,36.0,United-states,<=50k
59.0,Private,1453489.0,Prof-school,13.0,Divorced,Exec-managerial,Husband,White,Male,0.0,0.0,37.0,United-states,<=50k
45.0,Private,89944.0,Some-college,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-states,<=50k
40.0,Private,137419.0,Assoc-acdm,2.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,46.0,United-states,<=50k
18.0,Private,95424.0,Hs-grad,9.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-states,<=50k
60.0,Local-gov,139026.0,Hs-grad,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,17526.0,0.0,14.0,United-states,<=50k
40.0,Private,586035.0,Some-college,9.0,Married-civ-spouse,Tech-support,Unmarried,White,Male,0.0,0.0,10.0,United-states,<=50k
45.0,Private,407850.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,53.0,Cuba,<=50k
40.0,Private,554465.0,Hs-grad,9.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Private,4797550.0,Assoc-voc,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,Vietnam,<=50k
18.0,Private,20147.0,Hs-grad,10.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,45.0,United-states,<=50k
17.0,Self-emp-not-inc,131902.0,Assoc-acdm,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.0,United-states,>50k
65.0,Private,205067.0,Some-college,13.0,Never-married,Sales,Husband,White,Male,0.0,4259.0,50.0,United-states,<=50k
55.0,Local-gov,135511.0,Hs-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Self-emp-not-inc,397949.0,Some-college,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,24.0,United-states,<=50k
25.0,Private,316865.0,Some-college,12.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-states,<=50k
50.0,Private,123949.0,Hs-grad,11.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,13.0,United-states,<=50k
60.0,Private,0.0,11th,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-states,>50k
28.0,State-gov,136086.0,Hs-grad,13.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,10.0,United-states,<=50k
35.0,Private,107873.0,9th,0.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,52.0,United-states,>50k
17.0,Local-gov,0.0,Some-college,0.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-states,<=50k
17.0,Local-gov,406600.0,Hs-grad,10.0,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0.0,0.0,25.0,United-states,<=50k
40.0,Private,143339.0,Hs-grad,12.0,Never-married,Handlers-cleaners,Husband,White,Female,0.0,0.0,40.0,United-states,<=50k
41.0,Private,381708.0,Some-college,16.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-states,<=50k
40.0,Private,1424.0,Some-college,7.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,35.0,United-states,<=50k
33.0,Self-emp-inc,121957.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,34.0,United-states,<=50k
20.0,Self-emp-not-inc,102382.0,Hs-grad,10.0,Separated,Exec-managerial,Other-relative,White,Female,0.0,0.0,0.0,United-states,<=50k
19.0,Private,141855.0,Hs-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,0.0,United-states,<=50k
39.0,Private,114765.0,Hs-grad,13.0,Never-married,Sales,Own-child,Black,Male,0.0,36.0,35.0,United-states,<=50k
40.0,Private,121851.0,Some-college,11.0,Divorced,Prof-specialty,Own-child,White,Male,0.0,0.0,50.0,United-states,<=50k
40.0,Private,48728.0,Bachelors,15.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
56.0,Private,28000.0,Hs-grad,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-states,<=50k
39.0,Private,54675.0,Hs-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2896.0,0.0,20.0,United-states,>50k
57.0,Private,0.0,Hs-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,36.0,40.0,United-states,<=50k
60.0,Private,502248.0,Bachelors,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,25.0,United-states,<=50k
17.0,Private,101732.0,Some-college,4.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,45.0,United-states,<=50k
17.0,Self-emp-not-inc,145986.0,Hs-grad,13.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,9.0,United-states,<=50k
43.0,Private,207042.0,Some-college,2.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-states,<=50k
30.0,Self-emp-not-inc,1397826.0,Hs-grad,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1083.0,40.0,Mexico,<=50k
29.0,Private,482124.0,11th,10.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,25.0,United-states,<=50k
34.0,Private,133578.0,Masters,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-states,<=50k
76.0,Private,303923.0,Hs-grad,8.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,9.0,United-states,<=50k
70.0,Private,134765.0,Hs-grad,3.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
34.0,Private,242645.0,Bachelors,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,46.0,United-states,<=50k
30.0,Private,82798.0,Hs-grad,9.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,Peru,<=50k
25.0,Local-gov,147026.0,Some-college,13.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,28.0,United-states,<=50k
40.0,Private,9191918.0,Assoc-voc,9.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-states,<=50k
44.0,Private,319941.0,Prof-school,15.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,10.0,United-states,<=50k
51.0,Private,2142.0,Some-college,13.0,Divorced,Sales,Husband,White,Female,0.0,0.0,36.0,United-states,<=50k
43.0,Self-emp-not-inc,1219.0,7th-8th,6.0,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0.0,0.0,55.0,United-states,<=50k
49.0,Private,106816.0,Assoc-voc,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,46.0,United-states,<=50k
50.0,Private,2085.0,Hs-grad,4.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Private,77579.0,Bachelors,13.0,Divorced,Sales,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
52.0,Private,1483850.0,Prof-school,7.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,55.0,United-states,<=50k
34.0,Private,131259.0,Bachelors,15.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,France,<=50k
53.0,Private,127319.0,Hs-grad,9.0,Divorced,Transport-moving,Own-child,White,Male,93305.0,0.0,40.0,United-states,<=50k
57.0,Private,391664.0,Hs-grad,13.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Private,1488096.0,Some-college,9.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-states,>50k
58.0,Private,1191172.0,11th,11.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,48.0,United-states,<=50k
36.0,Private,45311.0,Masters,10.0,Married-spouse-absent,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-states,<=50k
58.0,Private,1133982.0,Hs-grad,8.0,Separated,Sales,Husband,White,Male,0.0,0.0,25.0,United-states,<=50k
38.0,Self-emp-not-inc,383944.0,Hs-grad,4.0,Divorced,Transport-moving,Husband,White,Male,0.0,0.0,50.0,Mexico,<=50k
40.0,Local-gov,913982.0,10th,9.0,Married-civ-spouse,Sales,Own-child,Black,Male,0.0,0.0,45.0,United-states,<=50k
37.0,Private,1155886.0,Hs-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0.0,0.0,18.0,United-states,<=50k
80.0,Private,303311.0,Some-college,3.0,Never-married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
55.0,Private,90140.0,Hs-grad,15.0,Divorced,Exec-managerial,Husband,White,Male,0.0,0.0,0.0,United-states,<=50k
34.0,Private,454264.0,Some-college,10.0,Divorced,Exec-managerial,Other-relative,White,Male,0.0,0.0,9.0,United-states,>50k
35.0,Self-emp-not-inc,356050.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-states,<=50k
40.0,Private,87856.0,Assoc-voc,9.0,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0.0,0.0,40.0,United-states,<=50k
47.0,Private,502613.0,Hs-grad,15.0,Never-married,Tech-support,Husband,White,Male,0.0,0.0,25.0,United-states,<=50k
55.0,Private,138501.0,Some-college,9.0,Never-married,Farming-fishing,Husband,White,Female,0.0,0.0,55.0,United-states,<=50k
57.0,Private,464314.0,Preschool,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-states,<=50k
40.0,Private,130775.0,10th,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
36.0,Private,38787867.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,Black,Male,0.0,409857.0,36.0,United-states,<=50k
39.0,Private,1452228.0,Some-college,8.0,Never-married,Sales,Husband,White,Male,40335.0,0.0,40.0,United-states,<=50k
35.0,Private,7336066.0,Hs-grad,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,Philippines,<=50k
45.0,Private,116573.0,Hs-grad,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,23.0,United-states,>50k
27.0,Private,135424.0,Hs-grad,13.0,Never-married,Machine-op-inspct,Husband,White,Female,0.0,0.0,30.0,United-states,<=50k
25.0,Private,9590515.0,Prof-school,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1085.0,40.0,United-states,<=50k
45.0,Private,4414.0,Some-college,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,25.0,United-states,<=50k
29.0,Never-worked,404824.0,Hs-grad,9.0,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,40.0,United-states,>50k
37.0,Federal-gov,39385.0,Bachelors,12.0,Married-civ-spouse,Tech-support,Husband,White,Female,1740.0,0.0,40.0,United-states,>50k
40.0,Private,145275.0,Hs-grad,9.0,Widowed,Craft-repair,Husband,Black,Male,0.0,0.0,58.0,United-states,<=50k
36.0,Private,181813.0,Bachelors,10.0,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0.0,0.0,50.0,United-states,<=50k
60.0,Local-gov,135950.0,Some-college,10.0,Divorced,Transport-moving,Own-child,Black,Male,1405.0,0.0,40.0,Canada,<=50k
18.0,Private,74464.0,Bachelors,13.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-states,>50k
40.0,Private,86839.0,11th,9.0,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,65.0,United-states,<=50k
40.0,Private,208560.0,Some-college,15.0,Never-married,Tech-support,Husband,White,Female,0.0,0.0,40.0,United-states,<=50k
30.0,Private,111930.0,Bachelors,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0.0,0.0,46.0,United-states,>50k
60.0,Private,55819.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-states,<=50k
61.0,Private,231268.0,Hs-grad,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
49.0,Private,14228846.0,Bachelors,5.0,Divorced,Sales,Husband,White,Male,0.0,0.0,56.0,United-states,<=50k
42.0,Self-emp-not-inc,169550.0,11th,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,27.0,United-states,<=50k
45.0,Federal-gov,316811.0,11th,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,75.0,Mexico,<=50k
36.0,Private,1305976.0,Bachelors,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,16.0,United-states,<=50k
29.0,Private,0.0,Some-college,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,13.0,United-states,<=50k
35.0,Private,60311.0,Hs-grad,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-states,<=50k
36.0,Private,1452919.0,Hs-grad,15.0,Never-married,Adm-clerical,Husband,Asian-pac-islander,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Private,135024.0,Hs-grad,9.0,Divorced,Handlers-cleaners,Husband,White,Male,40.0,0.0,20.0,Canada,<=50k
19.0,Self-emp-not-inc,257316.0,5th-6th,9.0,Never-married,Farming-fishing,Husband,White,Male,0.0,0.0,3.0,Philippines,<=50k
60.0,Private,3306.0,Prof-school,10.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
45.0,Private,743997.0,Bachelors,9.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,17.0,United-states,<=50k
20.0,Private,62613.0,Some-college,15.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
27.0,Private,1088000.0,Hs-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,United-states,<=50k
23.0,Local-gov,102648.0,Hs-grad,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-states,<=50k
40.0,Self-emp-not-inc,131224.0,Masters,10.0,Never-married,Exec-managerial,Husband,White,Male,38.0,0.0,20.0,United-states,<=50k
38.0,Private,175075.0,Hs-grad,9.0,Never-married,Exec-managerial,Own-child,White,Male,1819.0,0.0,40.0,United-states,<=50k
55.0,Private,947.0,Assoc-acdm,13.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0.0,0.0,11.0,United-states,<=50k
19.0,Private,185428.0,Assoc-acdm,2.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-states,<=50k
81.0,Private,139121513.0,Hs-grad,13.0,Separated,Sales,Husband,White,Male,0.0,0.0,45.0,United-states,<=50k
18.0,Federal-gov,276972.0,Some-college,5.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-states,<=50k
57.0,Self-emp-not-inc,95598.0,Bachelors,10.0,Married-civ-spouse,Farming-fishing,Other-relative,Black,Female,0.0,0.0,60.0,United-states,<=50k
41.0,Private,272695.0,Hs-grad,14.0,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-states,<=50k
35.0,Private,1105622.0,Masters,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,2240.0,36.0,United-states,<=50k
44.0,Private,1169950.0,Hs-grad,7.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-states,<=50k
50.0,Local-gov,498821.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-states,>50k
50.0,Private,105875.0,Hs-grad,11.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,29.0,United-states,<=50k
41.0,Private,1454700.0,Some-college,10.0,Divorced,Exec-managerial,Other-relative,White,Male,0.0,0.0,9.0,United-states,<=50k
40.0,Self-emp-not-inc,104485.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-states,<=50k
20.0,Private,88854.0,Hs-grad,9.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,26.0,United-states,<=50k
41.0,State-gov,145526.0,Hs-grad,9.0,Divorced,Other-service,Own-child,White,Male,0.0,0.0,9.0,United-states,<=50k
18.0,Private,409860.0,9th,12.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,924.0,40.0,United-states,<=50k
45.0,Private,134944.0,Hs-grad,6.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50.0,United-states,<=50k
32.0,Private,86989.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,Peru,<=50k
36.0,Private,1158136.0,Some-college,13.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,27.0,United-states,<=50k
23.0,Self-emp-inc,177550.0,Assoc-voc,6.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-states,<=50k
45.0,Private,53570.0,Some-college,9.0,Widowed,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-states,>50k
