income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
<=50k,56,Private,135923,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-states
<=50k,46,Private,32390,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-states
<=50k,50,Private,57785,Hs-grad,10,Separated,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,63,Private,94156,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-states
<=50k,56,Self-emp-not-inc,144307,Masters,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,73,United-states
<=50k,61,Private,201352,Hs-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,74,United-states
<=50k,19,Private,129633,Masters,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,79,United-states
<=50k,24,Private,32392,Hs-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,59,Mexico
<=50k,29,Private,114655,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,Mexico
>50k,31,Private,168566,Hs-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,25,Private,38310,Hs-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,79,Germany
<=50k,40,Private,195665,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-states
>50k,36,Private,168565,Masters,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
>50k,61,Private,160197,Hs-grad,3,Widowed,Prof-specialty,Wife,White,Male,0,1395,86,United-states
<=50k,59,Private,168564,Hs-grad,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,54,Germany
<=50k,42,Private,35155,Masters,10,Never-married,Prof-specialty,Own-child,Other,Male,0,0,54,Mexico
<=50k,32,Private,144296,Hs-grad,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,36,United-states
<=50k,35,Private,123910,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
<=50k,35,Private,70102,Hs-grad,3,Separated,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,66,?
<=50k,75,Private,32392,Hs-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Philippines
>50k,31,Private,195667,Hs-grad,3,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,76,United-states
>50k,52,Private,32391,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,61,United-states
<=50k,53,Private,233046,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,61,Private,32391,Hs-grad,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,9,United-states
<=50k,33,Private,185283,11th,3,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,Germany
<=50k,61,Private,263311,Masters,8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,54,United-states
>50k,80,Private,70103,Some-college,7,Widowed,Prof-specialty,Husband,White,Male,0,0,79,Germany
<=50k,32,Private,57788,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
>50k,33,Self-emp-not-inc,109957,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
<=50k,76,Private,32391,Hs-grad,9,Separated,Exec-managerial,Husband,Black,Male,0,0,54,United-states
<=50k,19,Private,244789,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Male,0,0,40,Germany
>50k,56,Private,181667,Hs-grad,5,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,31,United-states
>50k,46,Self-emp-not-inc,43094,Some-college,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
>50k,80,Private,70103,Some-college,11,Never-married,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,35,Private,94160,Hs-grad,1,Never-married,Prof-specialty,Husband,White,Female,0,0,16,United-states
<=50k,71,Private,107491,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-states
<=50k,46,Private,70097,Masters,1,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,52,United-states
<=50k,46,Private,244786,11th,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,10,United-states
>50k,25,Private,280506,Hs-grad,3,Widowed,Adm-clerical,Husband,Black,Male,0,0,9,United-states
<=50k,35,Private,195666,Some-college,2,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
<=50k,36,Private,70101,Hs-grad,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
<=50k,58,Private,35156,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,84,United-states
>50k,37,Private,126635,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,42,Private,203405,Some-college,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,32,United-states
>50k,19,Local-gov,185283,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,79,Mexico
<=50k,46,Private,116773,Some-college,3,Widowed,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,24,United-states
<=50k,38,Self-emp-not-inc,185293,Masters,3,Widowed,Prof-specialty,Husband,White,Male,0,0,54,Germany
<=50k,19,Private,70101,Hs-grad,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-states
<=50k,19,Private,116775,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?
>50k,38,Private,185284,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1100,0,28,Germany
<=50k,37,Private,324354,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,54,United-states
<=50k,47,Self-emp-not-inc,185293,Hs-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,Germany
<=50k,25,Private,52777,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-states
<=50k,28,Private,38310,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,Mexico
<=50k,83,Private,185284,Some-college,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,66,United-states
<=50k,48,Private,210808,Masters,10,Widowed,Prof-specialty,Husband,White,Male,0,0,11,Mexico
<=50k,56,Private,126633,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Male,0,0,11,Germany
<=50k,56,Private,32390,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,32,Haiti
<=50k,61,Self-emp-not-inc,185293,Hs-grad,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,16,Mexico
<=50k,56,Private,70098,Hs-grad,1,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,11,United-states
<=50k,46,Private,126632,Hs-grad,5,Never-married,Prof-specialty,Husband,White,Male,0,0,40,Mexico
>50k,19,Private,185284,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-states
<=50k,28,Private,197557,Hs-grad,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,24,United-states
<=50k,36,Private,70101,Hs-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-states
<=50k,21,Private,341525,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,86,United-states
>50k,21,Private,195667,Assoc-voc,7,Married-spouse-absent,Prof-specialty,Husband,White,Female,0,0,27,United-states
<=50k,25,Private,48259,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,59,?
<=50k,63,Private,70099,11th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,20,Self-emp-not-inc,70129,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,54,United-states
<=50k,63,Private,185283,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,47,United-states
<=50k,37,Self-emp-not-inc,32407,Hs-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-states
<=50k,35,Private,89829,Assoc-voc,6,Separated,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,16,United-states
<=50k,61,Private,185283,Hs-grad,3,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,16,Germany
>50k,38,Private,116776,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,United-states
<=50k,25,Private,154999,Hs-grad,3,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,11,Mexico
<=50k,46,Private,32390,Some-college,3,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,5,United-states
<=50k,56,Private,185283,Hs-grad,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,23222,0,20,United-states
<=50k,56,Private,32390,Masters,3,Never-married,Prof-specialty,Husband,White,Male,0,0,59,United-states
<=50k,25,Self-emp-not-inc,195676,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,80,Private,263314,Some-college,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-states
>50k,46,Private,185283,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,11,Mexico
<=50k,62,Private,32391,Masters,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,36,United-states
<=50k,28,Private,94157,Hs-grad,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,20,Mexico
<=50k,28,Private,70101,Hs-grad,9,Never-married,Prof-specialty,Wife,Black,Male,0,0,55,United-states
<=50k,47,Private,121274,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,Germany
<=50k,56,Private,116774,Masters,7,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,47,United-states
<=50k,61,Private,244788,Hs-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,32,United-states
<=50k,44,Private,116774,Masters,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,11,Germany
>50k,44,Private,324353,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,11,United-states
>50k,35,Private,32394,Hs-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,Germany
<=50k,46,Self-emp-not-inc,75550,Some-college,9,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,0,0,40,Mexico
<=50k,56,Private,197556,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,55,United-states
<=50k,47,Private,185283,Some-college,9,Never-married,Prof-specialty,Husband,White,Male,0,0,54,Mexico
<=50k,53,Private,70099,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,Germany
<=50k,46,Private,116773,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,28,United-states
>50k,63,Private,126634,Hs-grad,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Germany
<=50k,19,Private,195666,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-states
<=50k,56,Private,244786,Bachelors,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,54,Mexico
<=50k,40,Private,201352,Hs-grad,2,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,45,United-states
<=50k,68,Private,185284,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,Germany
<=50k,31,Private,116775,Some-college,7,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,32,United-states
<=50k,46,State-gov,70094,Some-college,3,Separated,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Mexico
<=50k,56,Private,258114,Hs-grad,10,Separated,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,73,Private,70101,Hs-grad,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,45,United-states
<=50k,46,Private,195664,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,47,United-states
<=50k,73,Private,57788,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-states
<=50k,61,Private,162351,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,78,Private,94157,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-states
<=50k,56,Private,70098,9th,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,54,Mexico
>50k,46,Private,236757,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,63,Self-emp-not-inc,195676,Hs-grad,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,16,Germany
<=50k,80,Private,157805,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,20,Private,195666,Hs-grad,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,10,United-states
<=50k,61,Private,244788,Hs-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
>50k,19,Private,94159,Hs-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,40,United-states
<=50k,20,Private,185283,Some-college,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,Mexico
<=50k,80,Private,185283,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-states
<=50k,61,Private,94156,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
<=50k,45,Self-emp-not-inc,70128,Hs-grad,7,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,40,United-states
<=50k,56,Private,38307,Hs-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-states
<=50k,25,Private,300909,Hs-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-states
<=50k,61,Private,116774,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-states
>50k,46,Self-emp-not-inc,116785,Hs-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,55,United-states
<=50k,34,Private,164501,Masters,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,59,Canada
>50k,19,Private,185284,Some-college,12,Married-civ-spouse,Prof-specialty,Unmarried,Amer-indian-eskimo,Male,0,0,54,United-states
<=50k,56,Private,195664,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
<=50k,25,Private,146995,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,59,United-states
<=50k,63,Private,116774,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,77,United-states
<=50k,56,Private,43063,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,Philippines
<=50k,25,Private,114655,Some-college,9,Widowed,Prof-specialty,Husband,White,Male,0,0,40,Mexico
>50k,48,Private,57787,Hs-grad,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,30,Mexico
>50k,19,Private,70103,Masters,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,43,United-states
<=50k,38,Private,197557,Hs-grad,3,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,54,Mexico
<=50k,32,Private,162352,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-states
<=50k,19,Private,70101,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,59,Mexico
<=50k,46,Private,57784,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,63,Mexico
<=50k,28,Private,244789,11th,5,Never-married,Prof-specialty,Unmarried,White,Male,0,0,59,Mexico
<=50k,34,Private,94157,7th-8th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,Mexico
<=50k,53,Private,341521,Hs-grad,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany
<=50k,47,Self-emp-not-inc,94178,Hs-grad,3,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-pac-islander,Male,0,0,36,United-states
<=50k,76,Private,244788,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,Philippines
<=50k,56,Private,438013,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,United-states
<=50k,21,Private,94158,Hs-grad,7,Married-af-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
