age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,[UNK],181496,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1438,17,Taiwan,<=50k
21,Federal-gov,69397,Assoc-voc,8,Separated,Prof-specialty,Wife,Other,Female,0,3455,99,England,>50k
28,Federal-gov,287230,Masters,12,Divorced,Prof-specialty,Wife,White,Male,0,0,45,Mexico,<=50k
47,Self-emp-inc,149198,Assoc-voc,5,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,72,Canada,<=50k
43,?,32440,5th-6th,11,Divorced,Handlers-cleaners,Wife,White,Male,0,0,77,United-states,>50k
48,State-gov,181508,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,84,Italy,>50k
63,State-gov,109988,Prof-school,15,Widowed,Craft-repair,Husband,White,Male,0,0,79,Guatemala,<=50k
61,Private,361820,Hs-grad,7,Divorced,Prof-specialty,Husband,[UNK],Female,0,0,18,Italy,<=50k
49,Self-emp-not-inc,190230,Hs-grad,9,Widowed,Prof-specialty,Husband,White,Male,0,0,11,Philippines,>50k
53,?,126628,Hs-grad,16,Widowed,Craft-repair,Unmarried,Black,Male,0,0,11,Cambodia,<=50k
38,Private,181504,Hs-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,95,Germany,>50k
78,Self-emp-not-inc,172506,Assoc-voc,3,Widowed,Adm-clerical,Wife,Amer-indian-eskimo,Male,0,0,89,Germany,<=50k
19,State-gov,114592,Some-college,9,Separated,Sales,Husband,Other,Male,0,0,44,China,<=50k
66,Local-gov,144068,11th,10,Widowed,Prof-specialty,Other-relative,Black,Male,0,0,11,Greece,>50k
52,Private,190225,Hs-grad,8,Separated,Sales,Unmarried,Other,Female,0,0,57,Puerto-rico,<=50k
40,Self-emp-inc,222275,Prof-school,4,Married-civ-spouse,Sales,Other-relative,Asian-pac-islander,Male,0,0,73,Germany,<=50k
77,Private,52734,Hs-grad,13,Separated,Craft-repair,Wife,White,Male,0,0,80,Columbia,<=50k
63,Federal-gov,52735,Bachelors,4,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,6,China,<=50k
49,Federal-gov,168385,Prof-school,5,Widowed,Sales,Wife,Other,Male,0,0,25,United-states,<=50k
25,?,32441,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,54,Philippines,<=50k
84,Private,208128,Hs-grad,5,Separated,Sales,Not-in-family,White,Male,0,0,73,Greece,<=50k
25,?,116774,Hs-grad,8,Married-civ-spouse,Sales,Wife,Other,Male,0,0,80,United-states,<=50k
25,Private,129572,Masters,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,4,Portugal,<=50k
79,State-gov,107569,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,32,Hong,<=50k
63,?,69392,Hs-grad,14,Married-civ-spouse,?,Not-in-family,White,Male,0,0,63,South,<=50k
40,State-gov,161824,11th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,Philippines,>50k
83,Private,342145,Masters,7,Married-civ-spouse,Sales,Husband,White,Male,0,3245,97,Ireland,<=50k
59,Self-emp-inc,195629,Assoc-voc,15,Widowed,Handlers-cleaners,Husband,White,Female,0,0,11,Germany,<=50k
25,Private,166332,Assoc-voc,2,Widowed,Craft-repair,Not-in-family,Other,Female,0,0,18,England,<=50k
56,State-gov,138556,Hs-grad,12,Married-spouse-absent,Other-service,Wife,White,Male,0,0,11,Canada,<=50k
35,Private,228844,Hs-grad,8,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,0,0,6,Germany,<=50k
43,Self-emp-inc,215910,11th,10,Widowed,Farming-fishing,Wife,White,Male,0,0,25,Mexico,<=50k
43,Private,100420,11th,9,Separated,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,8,Haiti,<=50k
61,Federal-gov,275218,Assoc-voc,9,Separated,Prof-specialty,Husband,White,Male,0,0,22,United-states,<=50k
70,Private,123938,Hs-grad,5,Divorced,?,Husband,Amer-indian-eskimo,Male,0,0,17,Mexico,>50k
63,?,116772,11th,15,Widowed,Adm-clerical,Husband,White,Male,0,0,91,Greece,>50k
19,State-gov,175945,Masters,6,Widowed,Other-service,Wife,Other,Male,0,0,91,England,<=50k
40,Federal-gov,63373,11th,16,Married-civ-spouse,Other-service,Wife,Other,Male,0,0,45,United-states,>50k
61,Self-emp-inc,35098,9th,5,Married-af-spouse,Prof-specialty,Wife,Amer-indian-eskimo,Male,0,0,59,United-states,<=50k
75,Private,154470,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,4,Canada,<=50k
34,Self-emp-not-inc,197505,Hs-grad,10,Widowed,Prof-specialty,Unmarried,White,Male,0,0,39,Hungary,<=50k
66,Private,301509,9th,9,Separated,Sales,Husband,White,Male,0,0,43,Germany,<=50k
32,Private,342132,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,76,Canada,<=50k
47,Private,342154,Assoc-voc,15,Married-af-spouse,?,Wife,Other,Male,0,0,90,United-states,<=50k
50,Private,48316,9th,15,Never-married,Craft-repair,Husband,White,Female,0,0,6,United-states,<=50k
27,?,32435,Assoc-acdm,1,Married-civ-spouse,Sales,Husband,Asian-pac-islander,Male,0,0,58,China,<=50k
39,State-gov,225569,Hs-grad,10,Married-af-spouse,Adm-clerical,Husband,White,Female,0,0,9,Canada,<=50k
50,?,175943,Masters,5,Married-civ-spouse,Adm-clerical,Other-relative,Amer-indian-eskimo,Male,0,0,29,Germany,<=50k
84,Private,89970,Hs-grad,14,Widowed,Adm-clerical,Other-relative,White,Male,0,0,45,England,<=50k
20,?,156996,Hs-grad,14,Widowed,Prof-specialty,Other-relative,Asian-pac-islander,Male,0,0,56,Puerto-rico,>50k
55,Private,32444,Hs-grad,3,Never-married,Prof-specialty,Husband,White,Male,0,0,67,Vietnam,<=50k
19,Private,168385,12th,1,Separated,?,Husband,Amer-indian-eskimo,Male,0,0,44,Mexico,<=50k
38,[UNK],114575,12th,10,Married-af-spouse,Prof-specialty,Husband,White,Male,0,0,8,Germany,>50k
84,Private,32442,Some-college,14,Separated,Sales,Wife,Black,Male,0,0,4,China,<=50k
47,?,129571,Masters,2,Widowed,Prof-specialty,Wife,Black,Male,0,0,50,Greece,>50k
25,Federal-gov,161824,Hs-grad,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,55,United-states,>50k
47,Federal-gov,263776,5th-6th,1,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,63,United-states,<=50k
63,State-gov,185143,9th,6,Separated,Prof-specialty,Unmarried,White,Male,0,0,11,Hungary,<=50k
39,Self-emp-not-inc,168385,Assoc-acdm,14,Separated,Priv-house-serv,Other-relative,White,Male,0,0,59,United-states,<=50k
84,State-gov,94329,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,54,[UNK],>50k
28,State-gov,69400,Assoc-voc,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,11,China,<=50k
56,State-gov,197505,9th,1,Married-civ-spouse,Tech-support,Wife,Other,Male,0,0,11,Columbia,<=50k
50,Federal-gov,105173,Hs-grad,12,Married-civ-spouse,Sales,Wife,Amer-indian-eskimo,Female,0,0,81,China,>50k
70,?,100421,Hs-grad,11,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,13,Canada,<=50k
56,State-gov,135777,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,50,United-states,<=50k
80,State-gov,342158,Hs-grad,7,Never-married,Sales,Other-relative,White,Male,0,0,41,United-states,<=50k
82,Self-emp-inc,325233,Masters,5,Separated,Adm-clerical,Unmarried,White,Male,0,0,36,El-salvador,<=50k
39,State-gov,228846,12th,3,Never-married,Craft-repair,Husband,Amer-indian-eskimo,Male,0,0,4,Trinadad&tobago,<=50k
55,Private,334036,Hs-grad,7,Separated,Prof-specialty,Husband,White,Male,0,0,54,Germany,<=50k
36,[UNK],199333,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,<=50k
78,Self-emp-inc,248443,Masters,6,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,32,Germany,<=50k
38,Private,201263,Hs-grad,9,Widowed,Armed-forces,Other-relative,Amer-indian-eskimo,Male,0,0,29,United-states,>50k
63,Self-emp-inc,116776,Preschool,5,Separated,Prof-specialty,Wife,White,Male,0,0,83,Germany,<=50k
65,Private,191950,Hs-grad,10,Widowed,Prof-specialty,Husband,White,Female,0,0,40,Philippines,<=50k
59,Private,69399,Assoc-acdm,12,Widowed,Sales,Other-relative,White,Female,0,0,74,United-states,<=50k
64,Local-gov,32438,9th,7,Widowed,Prof-specialty,Husband,White,Female,0,0,94,Germany,<=50k
84,Private,123937,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,Puerto-rico,>50k
75,Federal-gov,57539,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,4,Germany,>50k
84,State-gov,185144,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,89,Scotland,<=50k
19,Private,275235,Masters,15,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,29,Philippines,<=50k
71,?,258494,Some-college,6,Never-married,Sales,Husband,Other,Male,0,0,71,Portugal,<=50k
51,State-gov,161822,Assoc-voc,9,Separated,Prof-specialty,Wife,Other,Female,0,0,34,United-states,<=50k
50,Self-emp-not-inc,301527,11th,15,Widowed,Prof-specialty,Husband,Other,Female,0,0,79,Germany,>50k
58,Self-emp-not-inc,94333,10th,3,Divorced,Sales,Wife,Black,Male,0,0,98,Japan,<=50k
45,Never-worked,195631,11th,8,Married-civ-spouse,Sales,Husband,Black,Male,0,0,34,Haiti,<=50k
21,State-gov,191949,Assoc-voc,2,Widowed,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,4,Columbia,<=50k
75,Private,201268,11th,11,Widowed,Prof-specialty,Husband,White,Male,0,0,31,Philippines,<=50k
41,Self-emp-not-inc,154465,Masters,1,Married-civ-spouse,Adm-clerical,Wife,Other,Male,0,0,83,Columbia,<=50k
78,State-gov,161825,Hs-grad,7,[UNK],Prof-specialty,Husband,Other,Male,0,0,9,Portugal,>50k
48,?,325224,Assoc-acdm,10,Separated,Armed-forces,Not-in-family,White,Female,96897,0,76,United-states,<=50k
19,Without-pay,149196,Hs-grad,15,Widowed,Protective-serv,Husband,Amer-indian-eskimo,Male,0,0,52,Columbia,<=50k
56,State-gov,168385,Some-college,14,Widowed,Prof-specialty,Wife,White,Male,0,0,54,United-states,>50k
82,Federal-gov,154466,Assoc-voc,9,Divorced,Machine-op-inspct,Not-in-family,White,[UNK],0,0,40,Italy,<=50k
37,State-gov,146642,Some-college,1,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,72,Philippines,<=50k
55,Private,154468,[UNK],1,Married-af-spouse,Priv-house-serv,Husband,White,Male,0,0,56,Canada,>50k
76,Private,43177,Prof-school,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,52,Hungary,<=50k
56,Without-pay,107567,Masters,6,Married-af-spouse,Other-service,Husband,White,Male,0,0,96,Guatemala,<=50k
82,Self-emp-not-inc,146647,Hs-grad,7,Separated,Sales,Not-in-family,White,Male,0,0,57,Puerto-rico,<=50k
71,Private,32441,Assoc-acdm,10,Widowed,Other-service,Wife,White,Male,0,0,66,Canada,<=50k
19,Self-emp-not-inc,164071,Some-college,4,Separated,?,Other-relative,Amer-indian-eskimo,Male,0,0,29,Canada,<=50k
75,Private,57535,Prof-school,10,Separated,Prof-specialty,Wife,Other,[UNK],0,0,79,Greece,<=50k
63,Without-pay,100420,Prof-school,11,Married-civ-spouse,Sales,Other-relative,Other,Male,1106,0,25,Germany,>50k
73,Private,185145,Hs-grad,5,Separated,Craft-repair,Wife,White,Female,0,0,79,South,<=50k
