age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,Private,195608,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,98,United-states,<=50k
46,Private,126604,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,55,Philippines,<=50k
75,Self-emp-not-inc,29390,Some-college,3,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,21,United-states,>50k
61,Private,52693,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,28,Mexico,<=50k
73,Private,181488,Hs-grad,8,Widowed,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,9005,0,40,Puerto-rico,>50k
61,Private,57477,Bachelors,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,60042,0,84,United-states,<=50k
19,Private,181488,Hs-grad,4,Widowed,Adm-clerical,Husband,White,Male,0,2822,59,Cuba,<=50k
46,Private,244029,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Wife,Asian-pac-islander,Male,0,0,83,Germany,>50k
48,Private,996766,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,79,Mexico,<=50k
89,State-gov,132571,Masters,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,59,United-states,>50k
35,Private,123913,Masters,7,Never-married,Other-service,Husband,White,Male,0,0,99,United-states,>50k
70,Private,156971,Assoc-voc,9,Divorced,Prof-specialty,Husband,White,Male,0,0,54,United-states,<=50k
50,Self-emp-not-inc,116756,Hs-grad,7,Never-married,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,54,Germany,<=50k
61,Private,203290,Hs-grad,3,Never-married,Sales,Not-in-family,Amer-indian-eskimo,Male,0,0,21,Philippines,<=50k
50,Self-emp-not-inc,116756,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,25,United-states,<=50k
21,Private,126606,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,5,United-states,>50k
36,Private,123912,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,Germany,>50k
75,Private,154444,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,59,United-states,<=50k
19,State-gov,185125,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,Mexico,<=50k
63,Private,43120,Hs-grad,9,Never-married,Prof-specialty,Wife,White,Male,0,0,13,Germany,>50k
56,Private,105149,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,5602,4040,52,Mexico,<=50k
90,Private,258454,Masters,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,59,Germany,<=50k
63,Private,116755,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,9,China,<=50k
85,Private,129543,Doctorate,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,54,Mexico,<=50k
28,Self-emp-not-inc,287190,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,Germany,<=50k
25,Self-emp-not-inc,32423,Hs-grad,7,Married-spouse-absent,Craft-repair,Husband,Asian-pac-islander,Male,0,0,30,United-states,<=50k
63,Self-emp-not-inc,325155,Hs-grad,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,76,?,<=50k
54,Self-emp-not-inc,185126,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Husband,White,Female,0,0,4,Germany,<=50k
48,Private,170339,Hs-grad,2,Never-married,Sales,Husband,Black,Male,0,0,60,Germany,<=50k
23,Private,436316,Assoc-voc,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,47,Mexico,<=50k
90,Private,114567,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,29,United-states,>50k
19,Private,195610,Masters,9,Never-married,Craft-repair,Husband,White,Male,0,0,54,Mexico,<=50k
61,Private,32416,Assoc-voc,11,Divorced,Prof-specialty,Husband,White,Female,0,0,79,United-states,>50k
50,Private,350837,Hs-grad,8,Separated,Prof-specialty,Husband,White,Male,0,0,4,United-states,>50k
63,Private,244029,Hs-grad,3,Separated,Prof-specialty,Other-relative,Other,Male,0,0,46,Germany,<=50k
37,Private,168367,Hs-grad,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,Germany,>50k
47,Private,57477,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,United-states,>50k
82,Private,107545,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,35,Mexico,>50k
61,Self-emp-not-inc,281126,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,11,Germany,>50k
68,Private,177527,Hs-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,53,Germany,>50k
19,Private,228816,Hs-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,14,United-states,<=50k
40,Self-emp-not-inc,123914,Some-college,7,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,32,United-states,<=50k
20,Private,316750,Masters,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,13,United-states,>50k
78,Private,146618,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,4,?,<=50k
84,Private,287181,Bachelors,16,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,40,United-states,<=50k
78,Self-emp-not-inc,185127,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-states,<=50k
43,Private,185124,Assoc-voc,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-states,>50k
17,Self-emp-not-inc,57485,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Own-child,Other,Male,0,0,25,Mexico,<=50k
32,Private,32417,Assoc-voc,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,32,United-states,<=50k
84,Private,32417,Hs-grad,5,Married-spouse-absent,Prof-specialty,Husband,Other,Male,0,0,9,El-salvador,<=50k
80,Private,181487,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,Mexico,<=50k
48,Self-emp-not-inc,105151,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,Germany,<=50k
20,Federal-gov,374502,Masters,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,61,?,>50k
37,Private,149171,Hs-grad,4,Never-married,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,25,United-states,>50k
75,State-gov,287184,Some-college,3,Separated,Prof-specialty,Husband,White,Male,0,4040,54,United-states,>50k
43,Private,126605,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,87,United-states,<=50k
59,Private,436299,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,47,United-states,<=50k
41,State-gov,199329,Hs-grad,7,Never-married,?,Husband,White,Male,0,0,79,United-states,<=50k
27,Private,325157,Hs-grad,3,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,28,Mexico,<=50k
82,Private,69345,Hs-grad,1,Widowed,Prof-specialty,Husband,White,Male,0,0,11,United-states,>50k
28,Private,175930,Hs-grad,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,60,United-states,>50k
23,Private,244033,Some-college,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,86,Mexico,<=50k
89,Private,258455,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,Mexico,<=50k
35,State-gov,185126,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,62,Haiti,<=50k
82,Private,94285,Some-college,3,Never-married,Prof-specialty,Unmarried,White,Male,0,0,62,United-states,>50k
61,Private,32416,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,United-states,<=50k
63,Private,191931,Hs-grad,5,Married-civ-spouse,Other-service,Not-in-family,Asian-pac-islander,Male,0,0,61,United-states,<=50k
25,Private,32420,Hs-grad,5,Never-married,Prof-specialty,Husband,White,Female,0,0,7,United-states,>50k
88,Self-emp-not-inc,69352,Hs-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,0,0,43,Canada,<=50k
56,State-gov,32416,Hs-grad,1,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,32,United-states,<=50k
62,Private,325145,Hs-grad,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,28,Columbia,<=50k
89,Private,126605,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-states,>50k
73,State-gov,126605,Some-college,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,69,?,<=50k
23,Private,121258,Some-college,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states,<=50k
82,Private,301444,Hs-grad,10,Never-married,Craft-repair,Husband,Amer-indian-eskimo,Male,0,0,40,United-states,<=50k
61,Private,168366,Hs-grad,13,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,4,United-states,>50k
56,Private,188572,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,21,Mexico,<=50k
27,Private,97723,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,Germany,<=50k
36,Private,244031,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,United-states,<=50k
19,Private,374483,Hs-grad,5,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,79,?,>50k
42,Self-emp-not-inc,191934,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,22,United-states,>50k
56,Private,161801,Some-college,8,Divorced,Prof-specialty,Husband,White,Male,0,0,54,Germany,<=50k
44,Private,228814,Hs-grad,4,Married-civ-spouse,Sales,Wife,White,Male,0,0,9,United-states,<=50k
84,Private,342075,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,83,United-states,<=50k
73,Local-gov,164043,Bachelors,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,44,Canada,<=50k
61,Local-gov,172479,Masters,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,37,United-states,>50k
19,Self-emp-not-inc,132574,Some-college,16,Divorced,Prof-specialty,Other-relative,White,Male,0,0,66,Germany,<=50k
42,Self-emp-not-inc,32419,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,9,United-states,<=50k
59,Private,32417,Some-college,2,Married-spouse-absent,Prof-specialty,Own-child,White,Female,0,0,62,United-states,<=50k
61,Private,436284,Hs-grad,3,Never-married,Craft-repair,Husband,White,Male,0,0,54,United-states,>50k
88,Private,215881,Bachelors,9,Separated,Prof-specialty,Husband,Black,Male,0,0,20,United-states,<=50k
37,Self-emp-not-inc,166314,Hs-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,641,0,73,Germany,<=50k
61,Private,116755,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Female,0,0,44,United-states,>50k
62,Private,32416,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,90,Germany,<=50k
85,Private,32418,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,54,United-states,<=50k
25,Private,94289,Hs-grad,5,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,50,United-states,<=50k
63,Self-emp-not-inc,232477,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,Haiti,<=50k
63,Self-emp-not-inc,114569,Hs-grad,4,Never-married,Prof-specialty,Husband,White,Male,0,0,46,Mexico,<=50k
25,Private,185127,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,83,Mexico,>50k
67,Private,215882,Masters,11,Never-married,Prof-specialty,Husband,White,Male,0,0,57,United-states,>50k
38,Private,116757,Hs-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,57,United-states,>50k
50,Self-emp-not-inc,29386,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states,<=50k
43,Private,69344,Assoc-acdm,7,Divorced,Prof-specialty,Husband,White,Male,0,0,47,Philippines,<=50k
39,Private,185125,Some-college,2,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,20,United-states,<=50k
73,Private,138532,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,37,United-states,<=50k
56,Private,149168,Hs-grad,8,Never-married,Prof-specialty,Unmarried,White,Male,0,0,54,United-states,<=50k
45,Private,156971,Hs-grad,5,Never-married,Prof-specialty,Husband,White,Male,0,0,4,Germany,>50k
18,Private,185125,11th,5,Divorced,Craft-repair,Husband,Asian-pac-islander,Male,0,0,54,Mexico,<=50k
38,Private,126607,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,80,Germany,<=50k
47,Private,156971,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,144,0,59,Puerto-rico,<=50k
19,Local-gov,32417,Some-college,3,Widowed,Prof-specialty,Husband,White,Male,0,0,79,Mexico,<=50k
50,Private,181487,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1436,79,Mexico,<=50k
21,Private,69347,Assoc-voc,8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3452,40,England,>50k
28,Self-emp-not-inc,287190,Masters,7,Divorced,Prof-specialty,Wife,White,Male,0,0,45,Mexico,<=50k
46,Private,149168,Some-college,5,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,54,Canada,<=50k
43,Private,32417,Some-college,14,Divorced,Prof-specialty,Wife,White,Male,0,0,77,United-states,>50k
48,State-gov,232471,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,84,United-states,>50k
63,State-gov,109964,Masters,15,Widowed,Craft-repair,Husband,White,Male,0,2570,79,Germany,>50k
61,Private,57477,Hs-grad,7,Divorced,Prof-specialty,Husband,White,Female,0,0,18,United-states,<=50k
25,Self-emp-not-inc,57490,Hs-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,54,Philippines,>50k
53,Local-gov,126603,Hs-grad,16,Widowed,Craft-repair,Unmarried,Black,Male,0,0,13,Mexico,<=50k
38,Self-emp-not-inc,181491,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,72,Germany,>50k
78,Self-emp-not-inc,172483,Some-college,3,Never-married,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,79,Germany,<=50k
80,Self-emp-not-inc,114568,Some-college,8,Separated,Sales,Husband,White,Male,0,0,44,China,<=50k
66,Local-gov,144050,Hs-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,Black,Male,0,0,54,Mexico,>50k
82,Private,190211,Hs-grad,8,Married-civ-spouse,Sales,Husband,White,Female,0,0,57,Puerto-rico,<=50k
40,Private,222241,Hs-grad,13,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,54,Germany,<=50k
90,Private,52694,Hs-grad,13,Separated,Craft-repair,Husband,White,Male,0,0,80,United-states,<=50k
63,Private,185124,Bachelors,7,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,6,United-states,<=50k
49,Private,168365,Hs-grad,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,25,United-states,<=50k
25,?,32429,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,54,United-states,<=50k
84,Private,185125,Hs-grad,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,73,United-states,<=50k
25,Private,116758,Hs-grad,8,Married-civ-spouse,Sales,Wife,Black,Male,0,0,80,United-states,<=50k
25,Private,129545,Masters,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,4,United-states,<=50k
79,State-gov,185125,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,32,United-states,>50k
63,Private,69343,Hs-grad,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,63,South,<=50k
40,Private,161802,Some-college,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,Mexico,>50k
83,Private,342078,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,4166,6,United-states,<=50k
59,Private,195609,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,11,Germany,<=50k
25,Private,166312,Hs-grad,2,Divorced,Craft-repair,Not-in-family,Asian-pac-islander,Female,0,0,59,United-states,<=50k
56,Private,138531,Hs-grad,14,Married-civ-spouse,Other-service,Wife,White,Male,0,0,11,United-states,<=50k
35,Private,114568,Some-college,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,6,Germany,<=50k
43,Private,215881,11th,5,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,25,Mexico,>50k
43,Self-emp-not-inc,156974,11th,9,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,43,United-states,>50k
61,Private,275172,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-states,<=50k
70,Private,123911,Hs-grad,5,Divorced,Prof-specialty,Husband,White,Male,0,0,17,Mexico,>50k
46,Private,116754,11th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states,>50k
19,Self-emp-not-inc,175930,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-states,<=50k
40,Private,63318,Hs-grad,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,54,United-states,>50k
61,Private,35074,9th,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,559,721,59,United-states,<=50k
27,Self-emp-not-inc,156977,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,43,Germany,<=50k
34,Self-emp-not-inc,197490,Hs-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2738,39,United-states,<=50k
66,Private,301443,Hs-grad,9,Separated,Craft-repair,Husband,White,Male,0,0,50,Germany,<=50k
32,Private,177527,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,>50k
47,Private,32416,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,90,United-states,<=50k
35,Private,48274,Some-college,9,Never-married,Craft-repair,Husband,White,Female,0,0,6,United-states,<=50k
27,Private,32420,Assoc-acdm,1,Married-civ-spouse,Sales,Husband,Asian-pac-islander,Male,0,0,50,United-states,<=50k
39,Self-emp-not-inc,185126,Hs-grad,7,Never-married,Adm-clerical,Husband,White,Female,0,0,9,?,<=50k
50,Private,175927,Hs-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,29,United-states,<=50k
25,Private,89933,Hs-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-states,<=50k
46,Private,156971,Hs-grad,13,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,56,Germany,>50k
55,Self-emp-not-inc,32420,Hs-grad,5,Never-married,Prof-specialty,Husband,White,Male,0,0,54,United-states,<=50k
19,Private,168367,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,44,Mexico,>50k
38,Self-emp-not-inc,114570,12th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,>50k
84,Self-emp-not-inc,32420,Some-college,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,4,Mexico,<=50k
80,Self-emp-not-inc,129544,Hs-grad,2,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-states,>50k
25,Private,161804,Hs-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1184,55,United-states,>50k
47,Private,263719,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,63,United-states,<=50k
63,Local-gov,185124,Some-college,6,Separated,Prof-specialty,Husband,White,Male,0,0,11,United-states,<=50k
39,Self-emp-not-inc,168368,Hs-grad,10,Separated,Prof-specialty,Other-relative,White,Male,0,0,59,United-states,<=50k
84,Private,94285,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,54,United-states,>50k
28,Private,69349,Assoc-voc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,11,United-states,<=50k
56,State-gov,197486,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3914,11,United-states,<=50k
63,Self-emp-not-inc,156974,Hs-grad,3,Married-civ-spouse,Sales,Wife,White,Female,0,0,20,Germany,>50k
70,Private,100397,Hs-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,13,United-states,<=50k
56,Private,116754,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-states,<=50k
80,Private,185124,Hs-grad,7,Never-married,Sales,Husband,White,Male,0,0,40,United-states,>50k
82,Self-emp-not-inc,325158,Hs-grad,5,Divorced,Craft-repair,Husband,White,Male,0,0,36,Mexico,<=50k
39,Private,228816,Hs-grad,5,Never-married,Craft-repair,Husband,White,Male,0,0,14,United-states,<=50k
55,Self-emp-not-inc,263727,Hs-grad,7,Never-married,Prof-specialty,Husband,White,Male,0,0,54,Germany,<=50k
36,Private,309076,Hs-grad,13,Never-married,Prof-specialty,Husband,White,Male,0,0,40,Germany,<=50k
78,Private,248394,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,32,United-states,<=50k
38,Private,201247,Hs-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,29,United-states,>50k
63,Private,116755,Hs-grad,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,83,Germany,>50k
24,Private,191932,Hs-grad,10,Widowed,Prof-specialty,Husband,White,Female,0,0,40,Germany,<=50k
59,Private,69346,Hs-grad,2,Widowed,Sales,Other-relative,White,Female,0,0,74,United-states,<=50k
64,Self-emp-not-inc,32419,Some-college,7,Never-married,Prof-specialty,Husband,White,Female,0,0,94,Germany,<=50k
19,Private,123912,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,Mexico,>50k
75,Self-emp-not-inc,57487,Hs-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,Germany,>50k
84,State-gov,185125,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,89,United-states,<=50k
19,Private,197488,Hs-grad,15,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0,0,29,United-states,<=50k
24,Self-emp-not-inc,258459,Some-college,6,Never-married,Sales,Husband,White,Male,0,0,21,United-states,>50k
51,Private,156970,Assoc-voc,9,Separated,Prof-specialty,Wife,White,Female,0,0,34,United-states,<=50k
50,Self-emp-not-inc,301448,11th,15,Widowed,Prof-specialty,Husband,White,Female,0,0,79,Germany,>50k
58,Self-emp-not-inc,94290,Some-college,3,Divorced,Prof-specialty,Husband,Black,Male,0,0,97,United-states,<=50k
61,Private,195608,Hs-grad,8,Married-civ-spouse,Sales,Husband,Black,Male,0,0,34,Mexico,<=50k
21,Private,191933,Assoc-voc,9,Widowed,Prof-specialty,Not-in-family,Black,Male,0,0,59,United-states,<=50k
75,Private,201247,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31,United-states,>50k
41,Self-emp-not-inc,154446,Some-college,1,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,83,United-states,<=50k
78,Self-emp-not-inc,161805,Some-college,14,Divorced,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,9,United-states,>50k
20,Private,325148,Hs-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,96480,0,54,United-states,<=50k
19,Private,149170,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,11,United-states,<=50k
56,Private,168365,Some-college,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states,>50k
82,Private,185125,Some-college,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-states,<=50k
37,Private,146619,Some-college,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-states,<=50k
55,Self-emp-not-inc,195611,Hs-grad,1,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,81,Canada,>50k
76,Private,94285,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3452,40,Mexico,<=50k
56,Self-emp-not-inc,185126,Masters,6,Never-married,Other-service,Husband,White,Male,0,0,97,United-states,<=50k
88,Self-emp-not-inc,195611,Hs-grad,7,Divorced,Sales,Not-in-family,White,Male,0,0,57,United-states,<=50k
