income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
[UNK],29,?,147014,Masters,13,[UNK],Adm-clerical,Unmarried,[UNK],Female,0.0,0.0,56,Germany
[UNK],24,[UNK],286924,10th,6,[UNK],Prof-specialty,Husband,[UNK],[UNK],0.0,0.0,2,Germany
<=50k,53,Local-gov,300591,1st-4th,9,[UNK],[UNK],[UNK],Other,[UNK],0.0,2738.96119930923,32,South
[UNK],80,Self-emp-not-inc,257566,[UNK],13,[UNK],Armed-forces,Not-in-family,[UNK],[UNK],10269.2538620278,3155.3451274892686,73,Jamaica
[UNK],32,Without-pay,57195,[UNK],13,Never-married,?,[UNK],[UNK],[UNK],3047.431361965524,1897.9732170894745,16,Columbia
[UNK],46,Self-emp-not-inc,197302,Assoc-voc,10,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,58,Nicaragua
>50k,17,[UNK],144346,[UNK],7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,25,Philippines
<=50k,52,Self-emp-not-inc,112326,Doctorate,9,[UNK],Craft-repair,[UNK],[UNK],[UNK],0.0,0.0,49,Hungary
<=50k,71,Self-emp-inc,105273,[UNK],3,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],0.0,0.0,95,Mexico
[UNK],80,Private,374215,Masters,8,Married-civ-spouse,Adm-clerical,[UNK],Black,Female,0.0,0.0,27,?
[UNK],46,[UNK],149567,Hs-grad,2,[UNK],Adm-clerical,Unmarried,Black,[UNK],0.0,0.0,11,Mexico
[UNK],46,Without-pay,164300,Hs-grad,3,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,2,[UNK]
[UNK],53,?,63013,9th,15,[UNK],Sales,[UNK],Other,[UNK],0.0,0.0,2,Cuba
[UNK],37,State-gov,102936,9th,10,[UNK],?,Husband,Black,[UNK],0.0,1857.036015779972,63,Jamaica
[UNK],53,Self-emp-not-inc,199201,Masters,7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,60,England
[UNK],46,Local-gov,325120,5th-6th,5,Separated,Other-service,[UNK],[UNK],[UNK],0.0,3536.866983796358,16,Hungary
[UNK],63,[UNK],205479,1st-4th,9,Never-married,[UNK],[UNK],Other,[UNK],0.0,0.0,18,Nicaragua
[UNK],53,Private,176087,[UNK],3,[UNK],Priv-house-serv,Unmarried,[UNK],[UNK],3735.9662358521146,0.0,93,El-salvador
[UNK],58,Self-emp-not-inc,407473,Some-college,10,[UNK],[UNK],[UNK],Other,[UNK],0.0,0.0,43,Columbia
[UNK],80,[UNK],257918,Some-college,11,Separated,Sales,[UNK],[UNK],[UNK],0.0,0.0,45,Germany
[UNK],60,[UNK],105530,[UNK],4,[UNK],Handlers-cleaners,[UNK],Black,[UNK],0.0,0.0,92,China
[UNK],64,State-gov,94179,1st-4th,9,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,30,Greece
[UNK],75,[UNK],114916,10th,10,Married-civ-spouse,[UNK],Wife,[UNK],[UNK],3047.48090114952,1729.9286898735168,12,Italy
>50k,60,State-gov,174479,[UNK],2,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],0.0,0.0,40,Italy
<=50k,31,[UNK],174585,1st-4th,14,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,3242.972683845758,64,Japan
[UNK],22,Without-pay,361053,1st-4th,10,[UNK],Sales,[UNK],Other,[UNK],0.0,2528.909839642048,29,Guatemala
[UNK],37,Without-pay,300922,Assoc-voc,14,[UNK],?,[UNK],[UNK],[UNK],0.0,0.0,11,Japan
>50k,19,Self-emp-not-inc,89050,[UNK],13,Divorced,[UNK],[UNK],[UNK],[UNK],0.0,0.0,30,Philippines
[UNK],27,Self-emp-not-inc,126514,Some-college,11,Separated,Prof-specialty,[UNK],[UNK],[UNK],4553.780098359259,0.0,45,Nicaragua
<=50k,71,?,47613,9th,2,[UNK],?,[UNK],[UNK],[UNK],0.0,2822.9163108831644,20,Japan
[UNK],46,[UNK],121579,5th-6th,14,[UNK],Tech-support,Husband,[UNK],Male,0.0,0.0,41,United-states
[UNK],46,Local-gov,301019,10th,7,[UNK],Craft-repair,Unmarried,[UNK],[UNK],0.0,0.0,21,Germany
[UNK],36,Never-worked,168672,[UNK],2,[UNK],[UNK],Husband,[UNK],[UNK],0.0,0.0,24,Laos
[UNK],50,[UNK],218397,10th,14,[UNK],Farming-fishing,[UNK],[UNK],[UNK],0.0,0.0,37,Mexico
[UNK],59,[UNK],97880,Some-college,8,[UNK],[UNK],[UNK],[UNK],[UNK],1549.8097297047757,0.0,7,Japan
[UNK],20,[UNK],34835,10th,5,[UNK],Sales,Not-in-family,[UNK],[UNK],0.0,2780.297012218237,44,Jamaica
[UNK],64,Private,138932,Bachelors,5,[UNK],Adm-clerical,Wife,[UNK],[UNK],0.0,0.0,58,[UNK]
[UNK],45,[UNK],147044,Assoc-voc,11,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,343.6279890736938,59,Italy
[UNK],24,Self-emp-not-inc,316109,Preschool,3,[UNK],[UNK],Own-child,[UNK],[UNK],96788.3316476892,0.0,65,?
[UNK],30,[UNK],228341,Some-college,11,[UNK],Exec-managerial,Other-relative,Amer-indian-eskimo,[UNK],0.0,2948.270225766897,43,England
<=50k,39,[UNK],29171,[UNK],1,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,46,China
[UNK],53,Never-worked,102915,Some-college,8,[UNK],Sales,[UNK],[UNK],[UNK],0.0,0.0,49,Japan
>50k,85,Self-emp-inc,84749,Assoc-voc,3,Married-civ-spouse,[UNK],Wife,[UNK],[UNK],0.0,0.0,83,Ireland
[UNK],38,Never-worked,132622,Some-college,10,[UNK],Exec-managerial,[UNK],[UNK],[UNK],0.0,2779.945440596044,2,Cuba
[UNK],61,Without-pay,32195,1st-4th,5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,14,United-states
[UNK],18,Without-pay,32202,7th-8th,11,[UNK],[UNK],Not-in-family,[UNK],[UNK],0.0,0.0,7,Italy
<=50k,22,[UNK],85067,Some-college,11,[UNK],Exec-managerial,[UNK],[UNK],[UNK],0.0,0.0,93,Columbia
[UNK],22,Never-worked,177635,[UNK],6,Widowed,?,[UNK],[UNK],[UNK],0.0,0.0,50,Dominican-republic
[UNK],53,Self-emp-not-inc,166491,10th,5,Married-civ-spouse,Craft-repair,[UNK],Black,[UNK],96153.10638392509,0.0,79,Honduras
<=50k,49,[UNK],29155,10th,11,Never-married,Transport-moving,[UNK],Other,[UNK],0.0,2191.7318495488166,97,Japan
[UNK],77,[UNK],257913,[UNK],7,[UNK],?,[UNK],Amer-indian-eskimo,[UNK],0.0,3788.510807951093,24,Vietnam
[UNK],44,[UNK],47835,[UNK],8,[UNK],[UNK],[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,25,Philippines
[UNK],56,Self-emp-inc,119048,1st-4th,8,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,97,Poland
<=50k,54,Self-emp-not-inc,231394,Masters,15,Widowed,?,[UNK],[UNK],[UNK],0.0,2276.5874213719367,20,England
[UNK],39,Self-emp-not-inc,114751,[UNK],5,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,24,China
[UNK],24,State-gov,177649,[UNK],8,Married-civ-spouse,[UNK],[UNK],[UNK],[UNK],0.0,3116.559299016297,80,Holand-netherlands
[UNK],43,[UNK],159924,11th,13,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,66,Philippines
[UNK],85,[UNK],117034,[UNK],3,[UNK],[UNK],[UNK],[UNK],[UNK],3265.930794716762,3199.6177401316163,17,Jamaica
[UNK],63,Without-pay,29112,1st-4th,8,[UNK],Farming-fishing,Wife,[UNK],[UNK],0.0,0.0,8,China
[UNK],75,Private,94218,10th,4,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,60,Vietnam
[UNK],76,Without-pay,174561,Bachelors,8,Never-married,?,[UNK],[UNK],[UNK],0.0,0.0,9,Japan
>50k,80,Self-emp-not-inc,138544,[UNK],3,[UNK],Other-service,Not-in-family,[UNK],[UNK],4257.8428156423415,4331.3786984545,60,United-states
<=50k,64,[UNK],149513,9th,11,[UNK],Farming-fishing,Not-in-family,[UNK],[UNK],0.0,1478.122530722022,47,Columbia
<=50k,59,[UNK],157392,9th,16,[UNK],[UNK],[UNK],[UNK],[UNK],1898.73095046382,0.0,22,Dominican-republic
[UNK],28,[UNK],47834,[UNK],2,Widowed,[UNK],[UNK],[UNK],[UNK],0.0,0.0,30,China
>50k,61,[UNK],126629,[UNK],7,[UNK],Armed-forces,[UNK],[UNK],[UNK],64321.40954584839,0.0,93,Cambodia
[UNK],35,[UNK],157478,Assoc-voc,15,Married-civ-spouse,Craft-repair,Own-child,[UNK],[UNK],15491.165147054404,0.0,2,Jamaica
[UNK],77,Private,257847,1st-4th,9,[UNK],[UNK],Own-child,[UNK],[UNK],2323.44948213133,0.0,5,Germany
[UNK],35,Without-pay,361102,[UNK],15,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,48,Trinadad&tobago
<=50k,67,Local-gov,149384,1st-4th,11,[UNK],[UNK],[UNK],[UNK],[UNK],15499.445263485895,2233.673191364109,48,Mexico
<=50k,55,Self-emp-not-inc,285960,12th,11,[UNK],Exec-managerial,Unmarried,Amer-indian-eskimo,[UNK],0.0,0.0,42,Italy
[UNK],42,[UNK],149577,10th,8,[UNK],Sales,[UNK],Black,[UNK],0.0,0.0,6,Hong
<=50k,60,[UNK],32226,Assoc-voc,15,[UNK],?,Wife,[UNK],[UNK],0.0,1898.455639775992,88,Italy
[UNK],31,[UNK],232006,10th,5,[UNK],Farming-fishing,Wife,[UNK],[UNK],899.8850668944627,0.0,58,Columbia
[UNK],39,Without-pay,110328,[UNK],3,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],0.0,2234.7964630037545,58,Jamaica
>50k,36,[UNK],361148,9th,9,[UNK],Craft-repair,[UNK],[UNK],[UNK],9640.237096595309,0.0,68,Japan
[UNK],35,Federal-gov,190277,9th,2,[UNK],Sales,[UNK],[UNK],[UNK],0.0,2402.7503031730653,46,Scotland
[UNK],71,Without-pay,207715,[UNK],11,Separated,?,[UNK],[UNK],[UNK],3047.703329639397,0.0,66,Japan
[UNK],73,[UNK],141785,9th,5,Separated,Sales,[UNK],[UNK],[UNK],0.0,0.0,37,?
[UNK],40,[UNK],172797,1st-4th,5,Divorced,[UNK],[UNK],[UNK],[UNK],2029.824277049372,4124.54606538564,80,South
[UNK],36,[UNK],114917,1st-4th,5,Never-married,[UNK],[UNK],[UNK],[UNK],0.0,0.0,13,Japan
>50k,53,[UNK],144341,7th-8th,8,[UNK],Farming-fishing,Wife,[UNK],[UNK],96551.72800356276,2275.9461830481887,20,Dominican-republic
>50k,60,[UNK],190263,Masters,9,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,680.4818312555551,25,?
[UNK],43,[UNK],221616,12th,15,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],0.0,0.0,7,Poland
<=50k,19,[UNK],52508,1st-4th,3,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,60,Japan
[UNK],90,Local-gov,52548,Assoc-voc,7,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,19,?
[UNK],58,State-gov,168678,[UNK],7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,77,El-salvador
[UNK],42,Without-pay,186966,Masters,6,[UNK],Armed-forces,Husband,[UNK],[UNK],0.0,0.0,25,Guatemala
>50k,59,[UNK],207722,9th,9,Widowed,Prof-specialty,Own-child,Other,Female,2323.0620561278847,1603.4417953765394,35,Japan
[UNK],44,Self-emp-not-inc,116878,9th,8,[UNK],Sales,[UNK],[UNK],[UNK],0.0,0.0,24,Columbia
[UNK],43,[UNK],129604,5th-6th,14,Divorced,Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,40,Germany
[UNK],59,?,203286,9th,2,[UNK],[UNK],Wife,Amer-indian-eskimo,[UNK],2846.256721851582,2527.855797097088,17,Hungary
[UNK],20,Self-emp-not-inc,159765,9th,13,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,72,Nicaragua
[UNK],25,Without-pay,190258,10th,8,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,0.0,15,England
<=50k,37,[UNK],263373,Prof-school,3,[UNK],[UNK],[UNK],[UNK],[UNK],96565.7786107616,0.0,68,Germany
[UNK],65,?,205448,12th,6,[UNK],?,Not-in-family,[UNK],[UNK],523.2147114408856,0.0,93,Italy
<=50k,29,[UNK],166661,5th-6th,4,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,6,Trinadad&tobago
[UNK],35,[UNK],138980,Some-college,10,Never-married,[UNK],[UNK],[UNK],[UNK],5238.922154054562,1897.0671178522707,8,[UNK]
[UNK],38,?,114907,Some-college,5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,7,Philippines
[UNK],58,Never-worked,132668,7th-8th,16,[UNK],?,[UNK],[UNK],[UNK],49027.64541818713,0.0,24,[UNK]
<=50k,31,[UNK],157467,10th,5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,1982.0219391196963,50,Mexico
[UNK],42,Private,275150,Prof-school,9,[UNK],[UNK],[UNK],Other,[UNK],457.0912250042008,2654.363269393146,47,Trinadad&tobago
[UNK],35,[UNK],63131,5th-6th,2,[UNK],Armed-forces,[UNK],[UNK],[UNK],0.0,0.0,20,Taiwan
<=50k,33,?,179623,Assoc-acdm,5,Never-married,[UNK],Husband,[UNK],[UNK],0.0,0.0,34,United-states
[UNK],81,State-gov,176096,Hs-grad,4,[UNK],Sales,[UNK],[UNK],[UNK],3490.361560171794,0.0,93,Italy
[UNK],38,[UNK],63140,[UNK],6,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,56,Philippines
[UNK],75,[UNK],174622,11th,9,Widowed,Sales,[UNK],Black,[UNK],0.0,0.0,44,Japan
[UNK],34,Self-emp-not-inc,299950,[UNK],7,Married-civ-spouse,Tech-support,[UNK],[UNK],[UNK],248.41953109093416,0.0,5,England
[UNK],89,[UNK],197461,Some-college,4,[UNK],?,Unmarried,[UNK],[UNK],0.0,0.0,24,Canada
[UNK],25,[UNK],301201,[UNK],15,Widowed,Exec-managerial,Unmarried,[UNK],[UNK],0.0,2486.314025909901,29,El-salvador
[UNK],35,[UNK],177690,Some-college,13,[UNK],Armed-forces,Wife,[UNK],[UNK],0.0,0.0,2,Philippines
[UNK],66,Self-emp-not-inc,135457,Assoc-voc,11,[UNK],[UNK],[UNK],[UNK],[UNK],15511.5789114718,0.0,59,United-states
<=50k,41,[UNK],47805,Assoc-voc,5,[UNK],?,[UNK],Other,[UNK],0.0,0.0,32,Puerto-rico
[UNK],51,[UNK],32298,Prof-school,15,[UNK],Armed-forces,Unmarried,[UNK],[UNK],0.0,0.0,72,Cuba
>50k,53,[UNK],224920,10th,5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,53,India
[UNK],58,Without-pay,176076,Masters,14,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,0.0,6,Trinadad&tobago
[UNK],74,[UNK],89805,1st-4th,15,Never-married,Craft-repair,[UNK],[UNK],[UNK],0.0,1646.0578876808286,30,[UNK]
[UNK],34,State-gov,157446,[UNK],4,[UNK],Armed-forces,[UNK],[UNK],Female,0.0,0.0,3,Mexico
[UNK],45,[UNK],177687,[UNK],10,[UNK],Craft-repair,[UNK],[UNK],[UNK],0.0,0.0,14,Poland
>50k,53,Private,85058,10th,15,Widowed,Armed-forces,[UNK],[UNK],[UNK],0.0,680.0340400183201,79,Canada
[UNK],37,?,114911,1st-4th,5,[UNK],[UNK],Husband,Other,Male,0.0,0.0,92,Puerto-rico
[UNK],75,Local-gov,32279,[UNK],1,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,79,Mexico
[UNK],50,State-gov,129575,10th,3,[UNK],Armed-forces,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,32,China
[UNK],41,[UNK],162136,1st-4th,2,Never-married,[UNK],[UNK],Other,[UNK],3489.463896471803,0.0,1,Japan
>50k,71,[UNK],85147,Bachelors,5,[UNK],Adm-clerical,[UNK],Black,Male,0.0,427.7995832005143,44,Ireland
<=50k,60,[UNK],174609,7th-8th,10,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,2527.870635748506,7,Yugoslavia
[UNK],27,Self-emp-not-inc,168432,Prof-school,12,[UNK],Priv-house-serv,Own-child,Amer-indian-eskimo,[UNK],0.0,0.0,41,Portugal
[UNK],69,Private,361522,10th,8,[UNK],[UNK],Unmarried,[UNK],Female,4576.25017054467,3536.132374147475,45,Outlying-us(guam-usvi-etc)
[UNK],61,Self-emp-not-inc,170340,[UNK],9,[UNK],Sales,[UNK],[UNK],[UNK],0.0,0.0,22,Trinadad&tobago
[UNK],28,[UNK],197457,[UNK],8,[UNK],[UNK],Not-in-family,[UNK],[UNK],0.0,2150.6457872188093,22,Cambodia
[UNK],39,[UNK],105548,9th,4,[UNK],Adm-clerical,Own-child,[UNK],[UNK],0.0,0.0,46,United-states
<=50k,61,[UNK],100584,5th-6th,15,[UNK],[UNK],[UNK],Other,[UNK],0.0,0.0,63,Canada
[UNK],75,Private,350358,5th-6th,13,[UNK],Sales,[UNK],[UNK],[UNK],0.0,0.0,34,El-salvador
<=50k,53,Without-pay,341652,[UNK],5,[UNK],[UNK],[UNK],[UNK],[UNK],3995.249456154809,2654.00600369513,75,Peru
>50k,60,[UNK],325181,[UNK],8,Widowed,Craft-repair,Not-in-family,[UNK],[UNK],0.0,0.0,41,Scotland
[UNK],50,State-gov,228305,[UNK],14,Divorced,Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,36,Mexico
>50k,25,[UNK],334147,Masters,6,[UNK],?,[UNK],[UNK],[UNK],2849.013138441502,0.0,59,Italy
<=50k,75,[UNK],308911,[UNK],9,[UNK],Sales,[UNK],White,[UNK],0.0,1898.589312838316,85,Trinadad&tobago
[UNK],31,Without-pay,247883,Assoc-acdm,15,Married-civ-spouse,[UNK],[UNK],[UNK],[UNK],23150.701411141246,4331.453324902058,10,Dominican-republic
>50k,44,Local-gov,174560,Some-college,11,Divorced,[UNK],[UNK],[UNK],[UNK],4280.160121661461,0.0,59,Greece
<=50k,74,State-gov,97748,[UNK],1,[UNK],Farming-fishing,[UNK],[UNK],[UNK],0.0,0.0,33,England
<=50k,31,Never-worked,191927,1st-4th,5,[UNK],[UNK],[UNK],[UNK],[UNK],4898.604649723085,0.0,56,[UNK]
[UNK],61,[UNK],69152,[UNK],8,[UNK],Armed-forces,[UNK],[UNK],[UNK],96646.7686635293,1772.1416158184409,80,United-states
[UNK],46,Never-worked,174599,Prof-school,2,[UNK],Sales,[UNK],Other,[UNK],0.0,2486.818034251929,38,El-salvador
[UNK],79,Self-emp-inc,124006,5th-6th,16,[UNK],?,[UNK],[UNK],[UNK],32679.242504828668,0.0,57,Philippines
[UNK],80,Federal-gov,57357,10th,8,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,0.0,16,Haiti
[UNK],46,Self-emp-not-inc,184943,Some-college,6,[UNK],?,Not-in-family,[UNK],Female,0.0,4083.464974730015,49,Dominican-republic
>50k,48,[UNK],275085,Hs-grad,15,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,1478.8150920999049,23,India
[UNK],39,[UNK],257936,10th,6,[UNK],?,[UNK],[UNK],[UNK],0.0,0.0,64,Columbia
[UNK],80,[UNK],157489,Some-college,2,Married-spouse-absent,Armed-forces,Husband,[UNK],Female,5241.510581871443,0.0,79,Poland
>50k,87,[UNK],301089,Some-college,5,[UNK],Armed-forces,[UNK],[UNK],Female,0.0,0.0,20,Peru
[UNK],66,State-gov,94257,9th,10,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,37,Iran
[UNK],49,[UNK],195576,Bachelors,6,[UNK],?,Own-child,[UNK],[UNK],0.0,0.0,45,Greece
[UNK],39,[UNK],192018,7th-8th,4,Widowed,Exec-managerial,[UNK],[UNK],[UNK],0.0,1982.4566344833372,56,Poland
[UNK],71,State-gov,257860,9th,14,[UNK],?,Wife,[UNK],[UNK],0.0,0.0,48,South
[UNK],88,Private,154746,Some-college,13,Widowed,?,[UNK],[UNK],[UNK],0.0,0.0,64,Hong
[UNK],50,Without-pay,162090,[UNK],1,Married-af-spouse,Craft-repair,[UNK],[UNK],[UNK],0.0,0.0,12,England
[UNK],55,[UNK],325306,[UNK],5,[UNK],[UNK],[UNK],Asian-pac-islander,Female,1446.92922503208,0.0,93,Ireland
[UNK],84,[UNK],149577,[UNK],3,[UNK],Adm-clerical,Not-in-family,[UNK],[UNK],15502.504523374664,0.0,27,Taiwan
[UNK],18,Without-pay,168694,5th-6th,5,[UNK],[UNK],Wife,[UNK],[UNK],7355.58109695916,4334.506838165819,20,Philippines
[UNK],35,Without-pay,144365,Prof-school,14,[UNK],?,[UNK],Other,[UNK],372.9086043490015,0.0,57,Philippines
[UNK],56,Local-gov,147047,10th,2,Separated,[UNK],[UNK],[UNK],[UNK],0.0,2361.1847891420125,97,Vietnam
[UNK],63,Without-pay,361276,10th,8,[UNK],?,[UNK],[UNK],[UNK],8419.294899982813,1856.298368789852,41,Vietnam
[UNK],64,State-gov,110372,[UNK],5,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,3201.332969045639,7,Ireland
[UNK],21,Self-emp-not-inc,151747,[UNK],15,[UNK],?,[UNK],[UNK],[UNK],0.0,0.0,77,Ireland
[UNK],60,[UNK],164391,[UNK],15,[UNK],Sales,Unmarried,[UNK],[UNK],0.0,0.0,85,Mexico
[UNK],49,Without-pay,105465,[UNK],12,[UNK],Prof-specialty,[UNK],Other,[UNK],1179.768706399842,0.0,90,El-salvador
[UNK],53,[UNK],164396,10th,5,Divorced,[UNK],Unmarried,[UNK],[UNK],20312.917324269856,0.0,69,Germany
>50k,27,Self-emp-inc,57110,Masters,5,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,1773.2538598811627,61,Mexico
[UNK],34,Without-pay,183415,Bachelors,1,Widowed,Priv-house-serv,[UNK],[UNK],[UNK],7354.9390417845,3788.568393487036,73,Jamaica
[UNK],63,State-gov,183427,1st-4th,8,Married-af-spouse,[UNK],[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,14,Italy
[UNK],77,[UNK],114926,Hs-grad,9,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,34,El-salvador
[UNK],44,[UNK],177688,[UNK],5,[UNK],Adm-clerical,Husband,[UNK],[UNK],0.0,0.0,13,Yugoslavia
[UNK],46,?,32264,Some-college,5,Widowed,Exec-managerial,[UNK],[UNK],[UNK],0.0,0.0,7,Scotland
>50k,33,[UNK],197438,10th,10,Married-civ-spouse,[UNK],[UNK],[UNK],Male,0.0,0.0,86,Poland
[UNK],28,[UNK],157478,11th,7,[UNK],?,Wife,[UNK],[UNK],4895.052823079341,0.0,87,Germany
<=50k,65,[UNK],126686,9th,10,[UNK],[UNK],[UNK],[UNK],[UNK],32654.501489343023,0.0,79,Taiwan
<=50k,36,State-gov,177596,[UNK],15,Separated,Prof-specialty,[UNK],[UNK],[UNK],0.0,2529.158879087568,66,Germany
[UNK],52,Without-pay,85098,Masters,10,[UNK],?,[UNK],[UNK],[UNK],0.0,4335.616806100607,52,South
