age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52,Self-emp-not-inc,593251,7th-8th,7,Married-spouse-absent,?,Other-relative,Asian-pac-islander,Female,23058,549,20,Hungary,<=50k
70,?,19297,5th-6th,9,Married-spouse-absent,Sales,Husband,Amer-indian-eskimo,Female,16465,960,41,Dominican-republic,<=50k
82,Self-emp-inc,417991,Prof-school,1,Divorced,Transport-moving,Own-child,Asian-pac-islander,Female,59004,1530,56,Scotland,>50k
22,Never-worked,720339,Doctorate,14,Widowed,Transport-moving,Not-in-family,Black,Female,29410,2630,9,Germany,<=50k
86,Self-emp-not-inc,751342,5th-6th,11,Never-married,Protective-serv,Not-in-family,Black,Male,99391,2257,48,China,<=50k
56,Self-emp-not-inc,644579,10th,14,Separated,Prof-specialty,Not-in-family,Black,Male,49735,2377,38,Ecuador,>50k
43,?,986652,Assoc-voc,3,Married-af-spouse,Other-service,Own-child,Other,Female,78406,3989,35,Haiti,>50k
66,Private,690898,1st-4th,1,Divorced,?,Own-child,Black,Female,75147,1952,50,Dominican-republic,>50k
59,Without-pay,880593,12th,2,Married-af-spouse,Exec-managerial,Not-in-family,Black,Male,37022,2576,43,Mexico,<=50k
35,Local-gov,1341197,Preschool,4,Married-af-spouse,Prof-specialty,Not-in-family,White,Male,2031,3418,12,Puerto-rico,>50k
40,Private,1099416,9th,12,Never-married,Sales,Unmarried,Other,Female,19037,3517,22,Thailand,>50k
70,Without-pay,670692,11th,3,Divorced,Prof-specialty,Wife,Black,Female,97535,2679,61,Hungary,>50k
60,Local-gov,735026,5th-6th,5,Married-af-spouse,Exec-managerial,Own-child,Black,Female,22307,2405,37,India,<=50k
54,State-gov,818398,11th,16,Separated,Protective-serv,Unmarried,Black,Female,81723,1173,22,Poland,>50k
42,Federal-gov,1319451,Preschool,8,Married-spouse-absent,Armed-forces,Other-relative,White,Female,22364,4356,7,China,<=50k
73,Federal-gov,754079,7th-8th,6,Married-civ-spouse,Tech-support,Wife,Black,Male,91720,2717,40,Poland,>50k
45,Private,940731,10th,16,Widowed,Tech-support,Husband,Other,Female,9853,2781,18,Nicaragua,<=50k
41,?,662233,1st-4th,5,Married-af-spouse,Tech-support,Wife,Black,Female,71560,2428,17,Thailand,<=50k
82,Never-worked,455434,Hs-grad,13,Widowed,Prof-specialty,Wife,Asian-pac-islander,Female,33531,1819,61,Hong,<=50k
36,?,561970,Bachelors,15,Widowed,Exec-managerial,Not-in-family,Asian-pac-islander,Female,64580,1226,27,Germany,>50k
33,Self-emp-not-inc,598168,9th,1,Divorced,Machine-op-inspct,Other-relative,Asian-pac-islander,Female,74520,935,1,Poland,<=50k
69,Private,992107,1st-4th,15,Separated,Craft-repair,Husband,Other,Male,8961,3314,38,Germany,<=50k
63,Never-worked,177173,10th,7,Married-civ-spouse,Adm-clerical,Husband,Amer-indian-eskimo,Male,52196,329,41,El-salvador,>50k
20,Never-worked,1264395,7th-8th,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,32456,3189,7,South,<=50k
23,Private,508119,11th,9,Married-spouse-absent,Tech-support,Unmarried,Asian-pac-islander,Male,27771,1725,1,Columbia,>50k
44,State-gov,1025354,Doctorate,10,Never-married,Priv-house-serv,Unmarried,Other,Female,60934,3811,21,Cuba,>50k
78,Self-emp-inc,983628,12th,1,Divorced,Craft-repair,Unmarried,Other,Female,17084,3668,41,Mexico,<=50k
46,Local-gov,1204992,Doctorate,13,Separated,Protective-serv,Wife,White,Female,47321,4156,24,Honduras,<=50k
75,Never-worked,808679,10th,12,Separated,Other-service,Wife,Black,Male,48384,1877,42,Laos,>50k
40,Self-emp-inc,1048907,10th,11,Never-married,Adm-clerical,Wife,Other,Male,18192,3087,32,France,<=50k
54,Local-gov,959487,Doctorate,12,Never-married,Tech-support,Unmarried,Other,Male,8446,3317,47,Italy,<=50k
75,Never-worked,669218,11th,16,Widowed,Farming-fishing,Own-child,Black,Male,97369,2218,46,Holand-netherlands,<=50k
81,Local-gov,472792,12th,12,Never-married,Transport-moving,Husband,Asian-pac-islander,Female,26304,887,43,China,>50k
54,Local-gov,347155,12th,13,Widowed,Farming-fishing,Husband,Asian-pac-islander,Female,66597,1564,55,Germany,>50k
21,Self-emp-not-inc,1301292,Some-college,7,Married-spouse-absent,Adm-clerical,Husband,White,Male,14678,3720,7,Canada,<=50k
66,Federal-gov,53952,Doctorate,4,Divorced,Transport-moving,Not-in-family,Amer-indian-eskimo,Female,1041,0,64,Italy,<=50k
41,Private,511297,7th-8th,9,Separated,Transport-moving,Unmarried,Asian-pac-islander,Male,41831,2050,29,Haiti,>50k
59,?,1341134,9th,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,75429,4307,32,Yugoslavia,<=50k
28,Self-emp-inc,1334666,12th,15,Widowed,Prof-specialty,Not-in-family,White,Male,40590,4356,8,El-salvador,<=50k
80,Local-gov,438893,11th,16,Widowed,Other-service,Other-relative,Asian-pac-islander,Female,21977,1832,45,Greece,<=50k
50,Without-pay,408958,Preschool,6,Married-civ-spouse,Adm-clerical,Own-child,Asian-pac-islander,Male,87394,250,35,Holand-netherlands,<=50k
83,Self-emp-not-inc,482442,Some-college,1,Divorced,Armed-forces,Wife,Asian-pac-islander,Male,21706,1204,53,Portugal,<=50k
75,Local-gov,1187025,Masters,13,Separated,Adm-clerical,Husband,Other,Male,27383,3390,46,?,>50k
69,State-gov,183823,Bachelors,9,Married-spouse-absent,Craft-repair,Husband,Amer-indian-eskimo,Female,15654,1523,46,Vietnam,<=50k
54,?,318900,9th,7,Married-civ-spouse,Armed-forces,Not-in-family,Asian-pac-islander,Male,31362,904,21,?,>50k
73,Private,1199144,Assoc-acdm,1,Divorced,Farming-fishing,Other-relative,White,Male,4990,3480,48,Haiti,<=50k
20,Local-gov,770894,9th,14,Widowed,Prof-specialty,Own-child,Black,Male,83810,2259,4,India,<=50k
59,Never-worked,319279,11th,15,Separated,Adm-clerical,Not-in-family,Asian-pac-islander,Female,34671,984,27,Cambodia,<=50k
46,Self-emp-not-inc,620645,Assoc-voc,1,Divorced,Machine-op-inspct,Not-in-family,Black,Male,710,3190,36,Scotland,>50k
90,Local-gov,885476,Some-college,1,Divorced,Armed-forces,Other-relative,Other,Male,41633,3361,62,Thailand,>50k
31,?,1227497,Hs-grad,13,Never-married,Prof-specialty,Wife,White,Male,3395,3036,24,Thailand,<=50k
87,Local-gov,621104,Masters,10,Separated,Protective-serv,Unmarried,Black,Male,44105,1003,46,Iran,>50k
23,Federal-gov,1066588,Hs-grad,7,Married-civ-spouse,Craft-repair,Not-in-family,Other,Female,88401,3056,12,Haiti,>50k
63,Federal-gov,1023628,1st-4th,4,Married-af-spouse,Adm-clerical,Not-in-family,Other,Male,24420,3268,39,Portugal,<=50k
59,Never-worked,1078298,Preschool,7,Married-af-spouse,Sales,Own-child,Other,Female,69341,3206,32,Scotland,>50k
83,Federal-gov,991682,Hs-grad,10,Married-spouse-absent,Adm-clerical,Wife,Other,Female,66142,3583,57,?,<=50k
39,Never-worked,917977,Some-college,5,Married-civ-spouse,Armed-forces,Not-in-family,Other,Female,56218,2947,13,Honduras,<=50k
83,Self-emp-not-inc,974953,Masters,7,Married-af-spouse,Tech-support,Unmarried,Other,Female,1184,2564,44,Greece,<=50k
66,Never-worked,709892,Preschool,13,Separated,Adm-clerical,Wife,Black,Male,50000,1305,24,Italy,<=50k
82,Self-emp-not-inc,334543,12th,4,Married-civ-spouse,Armed-forces,Own-child,Asian-pac-islander,Female,33307,1435,52,Yugoslavia,>50k
31,Self-emp-not-inc,815455,Masters,1,Divorced,Tech-support,Other-relative,Black,Male,69851,2534,22,Ecuador,<=50k
73,Private,1280945,Assoc-acdm,6,Married-af-spouse,Protective-serv,Unmarried,White,Female,50000,3951,43,India,<=50k
86,Without-pay,1361945,Doctorate,12,Never-married,Tech-support,Unmarried,White,Male,88014,4356,39,Vietnam,>50k
20,Local-gov,1282933,10th,12,Separated,Prof-specialty,Other-relative,White,Male,91318,4178,1,Holand-netherlands,<=50k
44,Federal-gov,609909,Preschool,10,Married-spouse-absent,Handlers-cleaners,Wife,Asian-pac-islander,Female,75252,2175,20,El-salvador,<=50k
64,Private,1479053,10th,15,Widowed,Armed-forces,Wife,White,Female,57636,4356,43,Germany,<=50k
24,Private,849619,Bachelors,9,Never-married,Transport-moving,Own-child,Black,Female,67649,1999,1,Laos,<=50k
54,Without-pay,549029,12th,10,Never-married,Armed-forces,Wife,Asian-pac-islander,Male,16384,814,35,Hungary,<=50k
63,Private,702890,7th-8th,5,Married-civ-spouse,?,Wife,Black,Male,12032,2400,42,Taiwan,<=50k
54,Private,91466,10th,8,Married-spouse-absent,?,Not-in-family,Amer-indian-eskimo,Male,99817,152,35,Germany,<=50k
85,Federal-gov,720249,Masters,14,Separated,Farming-fishing,Own-child,Black,Male,25940,2558,64,Peru,<=50k
47,Local-gov,402233,1st-4th,7,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-pac-islander,Female,37107,1262,31,?,>50k
49,Private,1108724,7th-8th,8,Married-civ-spouse,Other-service,Unmarried,Other,Male,11494,4081,30,Guatemala,<=50k
52,Self-emp-inc,751342,7th-8th,4,Divorced,Farming-fishing,Own-child,Black,Female,9018,2815,42,Columbia,>50k
87,Local-gov,249159,12th,8,Married-spouse-absent,Protective-serv,Wife,Amer-indian-eskimo,Female,49535,419,55,Canada,<=50k
31,Federal-gov,228972,11th,16,Widowed,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,67152,74,1,Canada,>50k
53,Self-emp-inc,757443,Prof-school,1,Divorced,Handlers-cleaners,Not-in-family,Black,Female,24833,1564,39,Ecuador,>50k
20,Federal-gov,590843,Assoc-voc,5,Married-af-spouse,Adm-clerical,Own-child,Asian-pac-islander,Female,11072,1828,1,Japan,>50k
48,Local-gov,736249,5th-6th,10,Never-married,Tech-support,Own-child,Black,Female,6985,2226,22,Laos,<=50k
86,Self-emp-inc,807431,Assoc-acdm,6,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,36426,2150,57,El-salvador,>50k
62,Local-gov,984559,Bachelors,9,Never-married,Craft-repair,Not-in-family,Other,Female,7478,3474,40,Cuba,<=50k
42,?,271393,Prof-school,16,Separated,Farming-fishing,Not-in-family,Amer-indian-eskimo,Female,39834,249,29,Thailand,>50k
90,Private,111342,1st-4th,7,Married-spouse-absent,Prof-specialty,Other-relative,Amer-indian-eskimo,Male,13507,995,68,Vietnam,>50k
61,Self-emp-inc,643263,Bachelors,12,Married-spouse-absent,Adm-clerical,Husband,Black,Male,50000,1598,33,Outlying-us(guam-usvi-etc),<=50k
87,Without-pay,207384,7th-8th,5,Divorced,?,Husband,Amer-indian-eskimo,Male,64151,142,63,Thailand,>50k
18,Self-emp-inc,827816,Bachelors,4,Married-af-spouse,Other-service,Not-in-family,Black,Male,50000,2337,1,?,>50k
51,State-gov,1241806,Doctorate,4,Married-civ-spouse,Tech-support,Husband,White,Male,89910,3833,35,Italy,<=50k
78,Self-emp-not-inc,1017486,Hs-grad,7,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67786,2751,59,India,<=50k
73,Self-emp-not-inc,543026,9th,1,Divorced,Machine-op-inspct,Unmarried,Asian-pac-islander,Male,42018,17,60,Germany,<=50k
47,?,1039103,Assoc-acdm,12,Separated,?,Not-in-family,Other,Female,95084,2706,32,?,>50k
53,Without-pay,923232,Doctorate,12,Widowed,Other-service,Not-in-family,Other,Female,43299,3415,9,Scotland,<=50k
48,Federal-gov,1025582,10th,7,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,52152,2294,28,Cambodia,>50k
56,Never-worked,351150,Prof-school,8,Married-spouse-absent,Protective-serv,Other-relative,Asian-pac-islander,Male,42460,1129,15,Ecuador,<=50k
34,?,1163359,12th,14,Widowed,Other-service,Not-in-family,Other,Female,3577,3182,30,Holand-netherlands,>50k
75,?,365322,1st-4th,5,Married-af-spouse,Craft-repair,Unmarried,Asian-pac-islander,Female,98229,1130,61,Honduras,>50k
22,Never-worked,1403711,Bachelors,7,Married-civ-spouse,Transport-moving,Other-relative,White,Male,1952,4356,1,Jamaica,<=50k
47,Never-worked,1464440,7th-8th,11,Never-married,Craft-repair,Other-relative,White,Female,97620,3902,36,Italy,>50k
37,Never-worked,137570,1st-4th,10,Married-spouse-absent,Adm-clerical,Wife,Amer-indian-eskimo,Female,50387,230,16,?,<=50k
71,Private,199500,10th,1,Divorced,Protective-serv,Unmarried,Amer-indian-eskimo,Male,1027,448,52,Portugal,<=50k
72,?,402391,Preschool,11,Never-married,?,Wife,Asian-pac-islander,Male,76690,2144,45,South,<=50k
69,Private,1148682,Doctorate,10,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,58281,2538,48,Hungary,<=50k
85,Federal-gov,695746,Masters,6,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,25263,2653,57,South,>50k
85,State-gov,32339,10th,5,Married-spouse-absent,Armed-forces,Unmarried,Amer-indian-eskimo,Female,54902,53,52,Thailand,>50k
30,?,776582,7th-8th,2,Divorced,Armed-forces,Not-in-family,Black,Male,50000,2504,21,Thailand,<=50k
25,Local-gov,743759,7th-8th,1,Divorced,Exec-managerial,Other-relative,Black,Male,74983,1967,23,?,>50k
26,Never-worked,20626,Doctorate,4,Divorced,Exec-managerial,Own-child,Amer-indian-eskimo,Male,54948,649,5,Laos,<=50k
70,Private,13586,5th-6th,11,Never-married,Armed-forces,Wife,Amer-indian-eskimo,Male,38445,0,43,?,<=50k
88,Private,166273,1st-4th,9,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-indian-eskimo,Male,70472,974,71,Trinadad&tobago,<=50k
85,State-gov,1063171,5th-6th,5,Divorced,?,Unmarried,Other,Female,33709,3258,86,Hong,>50k
66,Never-worked,781896,Hs-grad,3,Divorced,Tech-support,Husband,Black,Male,75938,1752,42,China,>50k
88,Federal-gov,625267,10th,5,Married-af-spouse,Transport-moving,Wife,Black,Female,75422,2700,53,Nicaragua,>50k
81,State-gov,89325,12th,6,Married-civ-spouse,Protective-serv,Other-relative,Amer-indian-eskimo,Female,14807,0,33,Outlying-us(guam-usvi-etc),>50k
18,Without-pay,741356,12th,15,Separated,Priv-house-serv,Unmarried,Black,Male,47024,2847,10,Portugal,<=50k
25,?,751342,7th-8th,2,Married-af-spouse,Adm-clerical,Other-relative,Black,Male,45149,2013,26,Haiti,>50k
80,Federal-gov,1041770,Assoc-voc,1,Divorced,Sales,Husband,Other,Female,81237,3586,62,Laos,<=50k
23,Never-worked,751342,Preschool,12,Never-married,Other-service,Own-child,Black,Male,63164,2179,7,Haiti,>50k
89,Self-emp-not-inc,1029694,Some-college,8,Married-civ-spouse,Farming-fishing,Own-child,Other,Female,68331,3711,63,France,<=50k
78,Self-emp-not-inc,1384995,1st-4th,6,Married-spouse-absent,?,Other-relative,White,Male,58964,3548,51,Canada,<=50k
87,Without-pay,229940,10th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-indian-eskimo,Female,71233,0,58,Jamaica,>50k
43,Self-emp-inc,452625,9th,12,Never-married,Adm-clerical,Other-relative,Asian-pac-islander,Female,97083,1008,36,Portugal,<=50k
28,Self-emp-inc,340812,Assoc-acdm,15,Separated,?,Not-in-family,Asian-pac-islander,Male,30541,1719,16,Dominican-republic,<=50k
55,Without-pay,75047,10th,10,Married-spouse-absent,Handlers-cleaners,Husband,Amer-indian-eskimo,Male,89616,1120,32,United-states,<=50k
88,Self-emp-not-inc,531952,Masters,13,Married-spouse-absent,Sales,Husband,Asian-pac-islander,Female,82971,1783,53,Outlying-us(guam-usvi-etc),<=50k
44,Private,1230763,12th,13,Separated,Farming-fishing,Own-child,White,Male,97950,4356,21,Dominican-republic,>50k
82,Self-emp-not-inc,652253,5th-6th,13,Separated,Tech-support,Husband,Black,Female,43004,2200,60,Peru,>50k
45,Self-emp-not-inc,1020198,Assoc-acdm,12,Never-married,Other-service,Husband,Other,Female,83741,3204,23,El-salvador,>50k
77,Local-gov,104021,9th,16,Separated,Armed-forces,Husband,Amer-indian-eskimo,Male,37554,298,66,Greece,>50k
33,Local-gov,1396515,Masters,7,Married-civ-spouse,Exec-managerial,Own-child,White,Male,50000,3631,17,?,>50k
52,?,413989,1st-4th,7,Married-spouse-absent,Exec-managerial,Husband,Asian-pac-islander,Female,21685,1234,28,Mexico,<=50k
41,Local-gov,109948,Prof-school,1,Divorced,Prof-specialty,Husband,Amer-indian-eskimo,Male,44645,632,18,Nicaragua,>50k
34,Never-worked,1483078,Assoc-voc,16,Widowed,Other-service,Not-in-family,White,Female,67259,4356,13,Dominican-republic,<=50k
83,Self-emp-not-inc,1385742,Prof-school,12,Separated,Transport-moving,Other-relative,White,Female,9721,3990,43,Vietnam,<=50k
76,Self-emp-inc,829048,12th,7,Married-civ-spouse,Priv-house-serv,Wife,Black,Male,15880,1904,46,France,<=50k
27,Without-pay,1134584,Masters,1,Divorced,?,Unmarried,Other,Male,43472,3706,25,El-salvador,<=50k
85,Local-gov,1045474,12th,2,Divorced,Handlers-cleaners,Other-relative,Other,Male,72783,3109,57,Puerto-rico,<=50k
88,Never-worked,1155939,10th,9,Married-spouse-absent,Sales,Not-in-family,Other,Male,43400,2810,56,Guatemala,<=50k
36,?,1295973,Some-college,5,Married-af-spouse,Sales,Unmarried,White,Female,79509,4271,16,Italy,<=50k
48,State-gov,394077,Preschool,16,Widowed,Other-service,Not-in-family,Asian-pac-islander,Female,29857,2059,29,France,>50k
56,State-gov,41675,Preschool,11,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-indian-eskimo,Female,84026,799,40,Greece,<=50k
65,?,641938,Bachelors,16,Widowed,Protective-serv,Wife,Black,Female,1147,2312,46,Cuba,>50k
49,Self-emp-not-inc,765075,5th-6th,1,Divorced,Sales,Not-in-family,Black,Female,31470,2329,33,El-salvador,<=50k
28,?,580238,11th,5,Married-af-spouse,Priv-house-serv,Wife,Asian-pac-islander,Female,5224,1164,16,Greece,>50k
85,Without-pay,301363,Assoc-voc,10,Never-married,Transport-moving,Wife,Amer-indian-eskimo,Male,37754,0,55,China,<=50k
68,Local-gov,585467,10th,10,Never-married,Adm-clerical,Other-relative,Asian-pac-islander,Female,50000,1462,42,Holand-netherlands,>50k
