age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,29144,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-states,<=50k
40,State-gov,105936,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-states,<=50k
37,State-gov,122493,Hs-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,55,United-states,>50k
30,Private,19302,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-states,<=50k
29,?,297054,Hs-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-states,<=50k
28,Private,214026,Hs-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,35,United-states,<=50k
27,Local-gov,113545,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-states,<=50k
36,Private,107737,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50k
65,Private,469602,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-states,<=50k
31,Private,157568,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-states,<=50k
40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-states,>50k
55,Federal-gov,212600,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,?,>50k
61,Private,205266,Hs-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-states,<=50k
35,Private,175614,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-states,>50k
50,Private,238959,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,?,>50k
20,Self-emp-not-inc,188274,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-states,<=50k
53,State-gov,91121,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-states,<=50k
71,Self-emp-not-inc,31781,Hs-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1510,35,United-states,<=50k
35,Private,107477,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-states,<=50k
55,Private,185459,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-states,>50k
51,Private,169719,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-states,<=50k
43,Self-emp-not-inc,193494,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-states,>50k
48,Private,218676,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-states,<=50k
26,Local-gov,273399,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,Peru,<=50k
41,Private,116379,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,55,Taiwan,>50k
27,Private,183802,Hs-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-states,<=50k
27,Private,180262,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-states,<=50k
38,Private,108907,Hs-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50k
36,Private,325802,Hs-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,40,United-states,<=50k
23,State-gov,71996,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-pac-islander,Female,0,0,52,United-states,<=50k
37,Private,115806,Hs-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-states,<=50k
25,Private,220284,Hs-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,<=50k
20,Private,201799,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,13,United-states,<=50k
21,Private,322674,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-states,<=50k
65,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,Male,25124,0,80,United-states,>50k
19,Private,247679,Hs-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-states,<=50k
21,State-gov,181761,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-states,<=50k
33,Local-gov,33727,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-states,<=50k
23,Self-emp-not-inc,121568,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1504,40,United-states,<=50k
75,Private,95985,5th-6th,3,Widowed,Other-service,Unmarried,Black,Male,0,0,10,United-states,<=50k
66,?,31362,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-states,<=50k
22,Private,190903,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-states,<=50k
25,State-gov,117393,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-states,<=50k
55,Local-gov,133201,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-states,<=50k
22,Private,38251,Assoc-acdm,12,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-states,<=50k
22,Private,214399,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-states,<=50k
33,Private,182926,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-states,>50k
61,Private,206339,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-states,<=50k
73,Private,57435,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-states,>50k
28,Private,239539,Hs-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-pac-islander,Male,0,0,40,Philippines,<=50k
22,?,157332,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-states,<=50k
40,Private,239708,Hs-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-states,<=50k
35,Private,40135,Hs-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-states,<=50k
31,Private,112115,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-states,>50k
37,Private,190964,Hs-grad,9,Separated,Exec-managerial,Own-child,White,Male,0,0,40,United-states,<=50k
29,Private,187188,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-pac-islander,Male,0,0,60,United-states,<=50k
53,State-gov,153486,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-states,>50k
19,?,166018,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-states,<=50k
55,Private,147653,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,73,United-states,<=50k
23,Private,314539,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-states,<=50k
32,Private,246038,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-states,>50k
60,State-gov,190682,Assoc-voc,11,Widowed,Other-service,Not-in-family,Black,Female,0,0,37,United-states,<=50k
40,Private,104397,Hs-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,30,United-states,<=50k
54,Private,283725,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-states,<=50k
33,Private,215306,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Cuba,<=50k
36,Private,168170,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Puerto-rico,<=50k
33,Self-emp-not-inc,235271,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-states,<=50k
31,Private,118941,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,20,United-states,<=50k
33,Private,153588,Hs-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-states,<=50k
19,Private,191986,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,40,United-states,<=50k
21,Private,116657,Hs-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-states,<=50k
28,Private,216757,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-states,<=50k
29,Private,228860,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-states,>50k
30,?,126402,11th,7,Never-married,?,Unmarried,Black,Female,0,0,40,United-states,<=50k
30,Private,203034,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-states,<=50k
38,Private,258761,Hs-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-states,<=50k
64,State-gov,105748,Hs-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-states,<=50k
17,?,181337,10th,6,Never-married,?,Own-child,Other,Female,0,0,20,United-states,<=50k
35,Private,334999,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-states,<=50k
22,Private,174461,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-states,<=50k
70,Private,30713,Hs-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-states,<=50k
40,Private,113732,Hs-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-states,<=50k
57,Self-emp-inc,180211,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,50,Taiwan,>50k
30,Local-gov,197886,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-states,<=50k
33,Private,254221,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-states,>50k
25,Private,96268,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-states,<=50k
31,Local-gov,265706,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,4650,0,40,United-states,<=50k
35,Self-emp-not-inc,202027,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-states,>50k
38,Private,304651,Hs-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-states,<=50k
35,Private,350103,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-states,<=50k
61,Self-emp-not-inc,224981,10th,6,Widowed,Craft-repair,Other-relative,White,Male,0,0,18,Mexico,<=50k
47,Private,339863,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-states,>50k
30,Federal-gov,54684,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,?,<=50k
51,Private,244572,Hs-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,37,United-states,<=50k
60,Private,159049,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany,>50k
25,Private,130557,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-states,<=50k
26,Private,297991,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Asian-pac-islander,Female,0,1977,75,Cambodia,>50k
17,Private,163494,10th,6,Never-married,Sales,Own-child,White,Male,0,0,30,United-states,<=50k
46,Self-emp-not-inc,122206,Hs-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-states,<=50k
31,Private,61308,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-states,<=50k
21,?,161930,Hs-grad,9,Never-married,?,Own-child,Black,Female,0,1504,30,United-states,<=50k
64,Private,135527,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-states,<=50k
23,Local-gov,282579,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,56,United-states,<=50k
37,Private,171150,Hs-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-states,>50k
38,Private,186191,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-states,<=50k
33,Private,226296,Hs-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,50,United-states,<=50k
29,Private,36601,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-states,<=50k
35,Private,242094,Hs-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,40,United-states,<=50k
22,Private,228254,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37,United-states,<=50k
36,State-gov,243666,Hs-grad,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-states,<=50k
20,Private,177287,Hs-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-states,<=50k
35,Private,144322,Hs-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-states,<=50k
22,Private,33272,Hs-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-states,<=50k
17,Private,187879,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-states,<=50k
42,Self-emp-inc,203233,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,99,United-states,>50k
37,Private,709445,Hs-grad,9,Separated,Craft-repair,Other-relative,Black,Male,0,0,40,United-states,<=50k
19,Private,236570,Hs-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-states,<=50k
35,Private,415500,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-states,<=50k
39,Private,180477,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-states,>50k
29,Private,34796,Hs-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-states,<=50k
48,Private,164964,Hs-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-states,<=50k
43,Private,188696,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-states,<=50k
42,Private,273230,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-states,<=50k
62,Private,119684,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,28,United-states,<=50k
44,Private,282192,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-states,<=50k
29,State-gov,183285,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,36,United-states,<=50k
48,Self-emp-not-inc,52240,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-states,>50k
21,State-gov,73514,Hs-grad,9,Never-married,Other-service,Own-child,Asian-pac-islander,Female,0,0,40,United-states,<=50k
70,Self-emp-not-inc,172370,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-states,<=50k
21,Private,186648,10th,6,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-states,<=50k
27,Private,221166,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-states,<=50k
38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,United-states,<=50k
42,Private,218302,Hs-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-states,<=50k
49,Private,237920,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-states,<=50k
28,?,105598,11th,7,Never-married,?,Not-in-family,White,Male,0,1762,40,Outlying-us(guam-usvi-etc),<=50k
30,Private,154120,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-states,<=50k
51,Federal-gov,73670,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,52,United-states,>50k
40,Self-emp-inc,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-states,<=50k
46,Self-emp-not-inc,157117,Hs-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-states,<=50k
25,Private,155320,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-states,<=50k
17,Private,24090,Hs-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-states,<=50k
18,Self-emp-not-inc,212207,Hs-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,11,United-states,<=50k
56,Private,364899,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,65,United-states,>50k
43,Local-gov,241528,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-states,<=50k
25,Private,49092,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-states,<=50k
63,State-gov,99823,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-states,<=50k
25,Private,145434,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-states,<=50k
28,Private,99478,Hs-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-states,<=50k
25,Private,232938,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-states,<=50k
30,Self-emp-inc,356689,Hs-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-states,<=50k
26,?,132749,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,80,United-states,<=50k
58,Private,49893,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-states,<=50k
29,Private,363425,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-states,<=50k
39,Self-emp-not-inc,193689,Hs-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-states,<=50k
46,Private,132919,Hs-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-states,>50k
33,Private,150324,Hs-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,49,United-states,<=50k
39,Private,89040,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-states,<=50k
21,Private,216672,Hs-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-states,<=50k
51,Private,249644,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-states,>50k
25,Federal-gov,27142,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-states,>50k
76,Private,204113,Hs-grad,9,Widowed,Protective-serv,Not-in-family,White,Female,7896,0,18,United-states,<=50k
31,Private,167319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-states,<=50k
28,Private,66434,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,15,United-states,<=50k
62,Private,217434,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-states,<=50k
47,State-gov,293917,Hs-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-states,>50k
39,Private,318416,10th,6,Separated,Other-service,Own-child,Black,Female,0,0,12,United-states,<=50k
30,Private,29235,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-states,<=50k
69,Local-gov,660461,Hs-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-states,<=50k
32,Private,94041,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-states,>50k
18,?,236090,Hs-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-states,<=50k
58,Self-emp-not-inc,21383,Hs-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-states,<=50k
29,Private,264166,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,Mexico,<=50k
37,Private,121772,Hs-grad,9,Never-married,Craft-repair,Not-in-family,Asian-pac-islander,Male,0,0,40,Hong,<=50k
31,Private,309620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,6,South,<=50k
36,Federal-gov,89083,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-states,<=50k
59,Private,97168,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-states,>50k
32,Private,180296,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-states,<=50k
44,Private,154993,Some-college,10,Separated,Craft-repair,Unmarried,White,Female,0,0,55,United-states,<=50k
65,Private,195568,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,20,United-states,<=50k
39,Private,174368,Hs-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-states,>50k
36,Private,95336,Hs-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-states,>50k
38,Private,680390,Hs-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-states,<=50k
31,Private,122612,Masters,14,Married-civ-spouse,Sales,Wife,Asian-pac-islander,Female,0,0,25,Japan,>50k
43,Self-emp-inc,314739,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,92,United-states,>50k
21,Private,146499,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1579,40,United-states,<=50k
22,Private,169188,Hs-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-states,<=50k
40,Private,43711,Hs-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-states,<=50k
64,Private,321166,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,5,United-states,<=50k
57,Private,111553,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-states,<=50k
