age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
68,Private,177521,Hs-grad,2,Separated,Prof-specialty,Wife,White,Male,0,0,53,Canada,>50k
30,Private,228797,Hs-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,32,United-states,<=50k
40,Self-emp-not-inc,123901,11th,7,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,32,Haiti,<=50k
20,Federal-gov,316726,7th-8th,5,Widowed,?,Other-relative,White,Male,0,0,41,United-states,?
78,Self-emp-inc,146609,Prof-school,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,4,England,<=50k
84,Without-pay,287158,Bachelors,6,Separated,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,68,South,<=50k
84,?,185114,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,68,England,<=50k
43,Self-emp-inc,185119,Masters,4,Married-spouse-absent,Protective-serv,Wife,White,Female,0,0,4,Haiti,>50k
17,State-gov,57462,Assoc-voc,11,?,Protective-serv,Wife,Other,Male,0,0,25,England,<=50k
32,State-gov,32402,Assoc-voc,5,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,32,United-states,<=50k
84,Private,236208,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Husband,Other,Male,0,0,4,El-salvador,<=50k
80,Private,181479,Assoc-voc,8,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,59,Guatemala,<=50k
48,State-gov,105142,Assoc-acdm,12,Married-af-spouse,Transport-moving,Husband,White,Male,0,0,42,Germany,<=50k
20,Federal-gov,374438,5th-6th,2,Married-af-spouse,Prof-specialty,Husband,White,Male,0,0,49,Canada,>50k
37,Never-worked,149160,Hs-grad,4,Married-af-spouse,Sales,Husband,Amer-indian-eskimo,Male,0,0,25,Cuba,>50k
23,State-gov,287159,Hs-grad,2,Separated,Machine-op-inspct,Husband,White,Male,0,0,54,United-states,>50k
43,Private,126593,Doctorate,11,Married-civ-spouse,Sales,Husband,Black,Male,0,0,6,United-states,<=50k
59,Private,269236,Assoc-voc,10,Widowed,Farming-fishing,Unmarried,White,Male,0,0,4,Haiti,<=50k
41,State-gov,199319,Hs-grad,3,Separated,?,Husband,Other,Male,0,0,79,United-states,<=50k
27,Self-emp-inc,325100,Hs-grad,3,Widowed,Farming-fishing,Not-in-family,Black,Male,0,0,52,France,<=50k
82,Federal-gov,69319,Assoc-voc,8,Widowed,Sales,Husband,Other,Male,0,0,11,England,>50k
28,Federal-gov,175919,Hs-grad,13,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,60,United-states,>50k
23,Private,244013,Doctorate,1,Married-af-spouse,Prof-specialty,Husband,Other,Male,0,0,36,Mexico,<=50k
89,State-gov,258443,Hs-grad,9,Widowed,Prof-specialty,Husband,White,Male,0,0,42,Philippines,<=50k
35,State-gov,185117,9th,5,Married-civ-spouse,Other-service,Husband,White,Female,0,0,62,Columbia,<=50k
82,Private,94263,Some-college,2,Married-af-spouse,Adm-clerical,Unmarried,Asian-pac-islander,Male,0,0,18,United-states,>50k
61,Private,32400,Prof-school,10,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,0,0,72,Philippines,<=50k
28,State-gov,191924,Hs-grad,5,Widowed,Other-service,Wife,Other,Female,0,0,61,United-states,<=50k
25,Private,100386,12th,5,Never-married,Transport-moving,Husband,White,Female,0,0,7,England,>50k
84,Self-emp-not-inc,69330,Assoc-voc,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Female,0,0,43,Canada,<=50k
56,State-gov,32405,10th,1,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,52,Canada,<=50k
62,Private,325101,Hs-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,91,Columbia,<=50k
89,?,126593,12th,10,Widowed,Adm-clerical,Wife,White,Male,0,0,35,Philippines,>50k
73,State-gov,126599,Some-college,9,Widowed,Prof-specialty,Unmarried,Other,Female,0,0,4,?,<=50k
23,Never-worked,121249,Assoc-acdm,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,90,Laos,<=50k
42,Private,301403,Hs-grad,9,Never-married,Sales,Own-child,Amer-indian-eskimo,Male,0,0,8,United-states,<=50k
61,Private,168354,Assoc-acdm,12,Widowed,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,4,United-states,>50k
56,Private,218884,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,21,Mexico,<=50k
27,Private,97701,Assoc-acdm,16,Widowed,Prof-specialty,Husband,White,Male,0,0,6,Philippines,<=50k
36,Federal-gov,244003,1st-4th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,England,<=50k
50,State-gov,374437,Hs-grad,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,58,?,>50k
84,Self-emp-inc,191926,Assoc-voc,9,Widowed,Sales,Husband,Other,Male,0,0,22,India,<=50k
56,Self-emp-inc,993061,Assoc-voc,12,Married-spouse-absent,Prof-specialty,Other-relative,Other,Male,0,0,54,Germany,<=50k
44,State-gov,228804,Hs-grad,14,Married-civ-spouse,Sales,Wife,White,Male,0,0,9,Philippines,<=50k
84,State-gov,342048,Assoc-voc,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,83,Ireland,<=50k
73,?,164033,Bachelors,14,Widowed,Tech-support,Wife,White,Male,0,0,62,Canada,<=50k
61,Local-gov,172464,Masters,12,Married-af-spouse,Prof-specialty,Unmarried,White,Male,0,0,37,United-states,<=50k
19,?,342035,Some-college,16,Divorced,Prof-specialty,Other-relative,White,Male,0,0,66,China,<=50k
42,Federal-gov,32404,Hs-grad,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,?,Male,0,0,41,United-states,<=50k
59,State-gov,32407,Assoc-voc,2,Married-spouse-absent,?,Wife,White,Female,0,0,62,United-states,<=50k
61,Private,436088,Hs-grad,3,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,54,United-states,<=50k
88,Private,215871,Bachelors,15,Separated,Prof-specialty,Husband,Black,Male,0,0,6,United-states,<=50k
37,Self-emp-inc,166299,Assoc-voc,9,Widowed,Craft-repair,Wife,White,Male,643,0,73,South,<=50k
20,Private,116748,Masters,14,Married-spouse-absent,Adm-clerical,Husband,Amer-indian-eskimo,Female,0,0,29,El-salvador,<=50k
62,Private,38244,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,90,Germany,<=50k
85,Federal-gov,32409,Hs-grad,5,Separated,Priv-house-serv,Husband,Black,Male,0,0,91,Ecuador,<=50k
25,State-gov,94273,Hs-grad,9,Widowed,Machine-op-inspct,Wife,White,Male,0,0,76,El-salvador,<=50k
47,?,232455,Hs-grad,5,Widowed,Exec-managerial,Husband,Other,Male,0,0,30,Haiti,<=50k
20,Self-emp-not-inc,287169,Hs-grad,4,Never-married,Prof-specialty,Other-relative,White,Male,0,0,46,England,<=50k
25,Local-gov,123899,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,83,Puerto-rico,>50k
67,Private,215869,Masters,11,Widowed,Prof-specialty,Wife,Other,Male,0,0,57,United-states,<=50k
38,Private,116744,Hs-grad,13,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,57,United-states,>50k
50,Self-emp-not-inc,29372,Some-college,10,Married-af-spouse,Sales,Other-relative,White,Male,0,0,40,Haiti,<=50k
84,Private,69319,Assoc-acdm,2,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,47,Philippines,<=50k
39,Private,185113,Assoc-acdm,6,Married-civ-spouse,Sales,Wife,Other,Male,0,0,84,United-states,<=50k
73,Private,138524,Prof-school,6,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,0,37,Germany,<=50k
56,Private,149156,Hs-grad,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,52,United-states,<=50k
45,State-gov,156966,Assoc-voc,5,Widowed,Farming-fishing,Unmarried,White,Male,0,0,4,Germany,>50k
18,State-gov,121251,Assoc-acdm,3,Separated,Other-service,Husband,Asian-pac-islander,Male,0,0,49,Greece,<=50k
38,Private,107532,Masters,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,Germany,<=50k
40,State-gov,309045,Assoc-acdm,16,Widowed,Sales,Husband,White,Male,0,0,59,Puerto-rico,<=50k
19,Local-gov,32405,Some-college,5,Widowed,?,?,White,Male,0,0,79,Canada,<=50k
50,?,181469,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1437,17,Taiwan,<=50k
21,Federal-gov,69315,Assoc-voc,8,Separated,Prof-specialty,Wife,Other,Female,0,3454,99,England,>50k
28,Federal-gov,287144,Masters,12,Divorced,Prof-specialty,Wife,White,Male,0,0,33,Mexico,<=50k
47,Self-emp-inc,149163,Assoc-voc,5,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,72,Canada,<=50k
43,?,32402,5th-6th,11,Divorced,Handlers-cleaners,Wife,White,Male,0,0,77,United-states,>50k
48,State-gov,181481,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,84,England,>50k
63,State-gov,109954,Prof-school,15,Widowed,Craft-repair,Husband,White,Male,0,0,79,Guatemala,<=50k
61,Private,361655,Hs-grad,7,Divorced,Prof-specialty,Husband,?,Female,0,0,18,China,<=50k
49,Self-emp-not-inc,190206,Hs-grad,9,Widowed,Prof-specialty,Husband,White,Male,0,0,11,Philippines,>50k
53,?,208090,Hs-grad,16,Widowed,Craft-repair,Unmarried,Black,Male,0,0,11,Cambodia,<=50k
38,Private,181477,Hs-grad,1,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,95,Germany,>50k
78,Self-emp-not-inc,172475,Assoc-voc,3,Widowed,Adm-clerical,Wife,Amer-indian-eskimo,Male,0,0,89,Germany,<=50k
19,State-gov,114560,Some-college,8,Separated,Sales,Husband,Other,Male,0,0,44,China,<=50k
66,Local-gov,144035,11th,10,Widowed,Prof-specialty,Other-relative,Black,Male,0,0,11,Greece,>50k
52,Private,190202,Hs-grad,8,Separated,Sales,Unmarried,Other,Female,0,0,57,Puerto-rico,<=50k
40,Self-emp-inc,222228,Prof-school,4,Married-civ-spouse,Sales,Other-relative,Asian-pac-islander,Male,0,0,73,Germany,<=50k
90,Private,52679,Hs-grad,13,Separated,Craft-repair,Wife,Amer-indian-eskimo,Male,0,0,80,Columbia,<=50k
63,Federal-gov,52675,Bachelors,4,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,6,China,<=50k
49,Federal-gov,168358,Prof-school,5,Widowed,Sales,Wife,Other,Male,0,0,25,United-states,<=50k
25,?,32403,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,54,Philippines,<=50k
84,Never-worked,208097,Hs-grad,5,Separated,Sales,Not-in-family,White,Male,0,0,73,Greece,<=50k
25,?,116744,Hs-grad,8,Married-civ-spouse,Sales,Wife,Other,Male,0,0,80,United-states,<=50k
25,Private,129529,Masters,9,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,4,Portugal,<=50k
79,State-gov,107536,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,32,Hong,<=50k
63,?,69309,Hs-grad,14,Married-civ-spouse,?,Not-in-family,White,Male,0,0,63,South,<=50k
40,State-gov,161794,11th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,Philippines,>50k
83,Private,342039,Masters,7,Married-civ-spouse,Sales,Husband,White,Male,0,3244,97,Ireland,<=50k
59,Self-emp-inc,205593,Assoc-voc,15,Widowed,Handlers-cleaners,Husband,White,Female,0,0,11,Germany,<=50k
25,Private,166301,Assoc-voc,2,Widowed,Craft-repair,Not-in-family,Other,Female,0,0,18,England,<=50k
56,State-gov,138521,Hs-grad,12,Married-spouse-absent,Other-service,Wife,White,Male,0,0,11,Canada,<=50k
35,Private,228799,Hs-grad,8,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,0,0,6,Germany,<=50k
43,Self-emp-inc,215873,11th,10,Widowed,Farming-fishing,Wife,White,Male,0,0,25,Mexico,<=50k
43,Private,100385,11th,9,Separated,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,8,Haiti,<=50k
61,Federal-gov,275132,Assoc-voc,9,Separated,Prof-specialty,Husband,White,Male,0,0,22,United-states,<=50k
70,Private,123900,Hs-grad,5,Divorced,?,Husband,Amer-indian-eskimo,Male,0,0,17,Mexico,>50k
63,?,116742,11th,15,Widowed,Adm-clerical,Husband,White,Male,0,0,91,United-states,>50k
19,State-gov,175924,Masters,6,Widowed,Other-service,Wife,Other,Male,0,0,91,England,<=50k
40,Federal-gov,63285,11th,16,Married-civ-spouse,Other-service,Wife,Other,Male,0,0,45,United-states,>50k
61,Self-emp-inc,35060,9th,5,Married-af-spouse,Prof-specialty,Wife,Amer-indian-eskimo,Male,0,0,59,United-states,<=50k
75,Private,193744,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,4,Canada,<=50k
34,State-gov,197477,Hs-grad,10,Widowed,Prof-specialty,Unmarried,White,Male,0,0,33,Hungary,<=50k
66,Private,301400,9th,9,Separated,Sales,Husband,White,Male,0,0,43,Germany,<=50k
32,Private,342026,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,76,Canada,<=50k
47,Private,342046,Assoc-voc,15,Married-af-spouse,?,Wife,Other,Male,0,0,90,United-states,<=50k
50,Private,48250,9th,15,Never-married,Craft-repair,Husband,White,Female,0,0,6,United-states,<=50k
27,?,32398,Assoc-acdm,1,Married-civ-spouse,Sales,Husband,Asian-pac-islander,Male,0,0,58,China,<=50k
39,State-gov,225524,Hs-grad,10,Married-af-spouse,Adm-clerical,Husband,White,Female,0,0,9,Canada,<=50k
50,?,175921,Masters,5,Married-civ-spouse,Adm-clerical,Other-relative,Amer-indian-eskimo,Male,0,0,29,Germany,<=50k
84,Private,89907,Hs-grad,14,Widowed,Adm-clerical,Other-relative,White,Male,0,0,45,England,<=50k
20,?,156960,Hs-grad,14,Widowed,Prof-specialty,Other-relative,Asian-pac-islander,Male,0,0,56,Puerto-rico,>50k
55,Private,32407,Hs-grad,5,Never-married,Prof-specialty,Husband,White,Male,0,0,67,Vietnam,<=50k
19,Private,168359,12th,1,Separated,?,Husband,Amer-indian-eskimo,Male,0,0,44,Mexico,<=50k
38,?,114543,12th,10,Married-af-spouse,Prof-specialty,Husband,Other,Male,0,0,8,Germany,>50k
84,Private,32405,Some-college,14,Separated,Sales,Wife,Black,Male,0,0,4,China,<=50k
47,?,129527,Masters,2,Widowed,Prof-specialty,Wife,Black,Male,0,0,50,Greece,>50k
25,Federal-gov,161794,Hs-grad,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,55,United-states,>50k
47,Federal-gov,263699,5th-6th,1,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,63,United-states,<=50k
63,State-gov,185116,9th,6,Separated,Prof-specialty,Unmarried,White,Male,0,0,11,Hungary,<=50k
39,Never-worked,168359,Assoc-acdm,14,Separated,Priv-house-serv,Other-relative,White,Male,0,0,59,United-states,<=50k
84,State-gov,94270,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,54,?,>50k
28,State-gov,170331,Assoc-voc,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,11,China,<=50k
56,State-gov,197479,9th,1,Married-civ-spouse,Tech-support,Wife,Other,Male,0,0,11,Columbia,<=50k
50,Federal-gov,38248,Hs-grad,12,Married-civ-spouse,Sales,Wife,Amer-indian-eskimo,Female,0,0,81,China,>50k
70,?,100386,Hs-grad,11,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,13,Canada,<=50k
56,State-gov,350800,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,50,United-states,<=50k
23,State-gov,342048,Hs-grad,7,Never-married,Sales,Other-relative,White,Male,0,0,41,United-states,<=50k
82,Self-emp-inc,325111,Masters,5,Separated,Adm-clerical,Unmarried,White,Male,0,0,36,El-salvador,<=50k
39,State-gov,228800,12th,3,Never-married,Craft-repair,Husband,Amer-indian-eskimo,Male,0,0,4,Trinadad&tobago,<=50k
55,?,333905,Hs-grad,7,Separated,Prof-specialty,Husband,White,Male,0,0,54,Germany,<=50k
36,?,308981,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,40,Germany,<=50k
78,Self-emp-inc,248378,Masters,6,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,99,Germany,<=50k
38,Private,201235,Hs-grad,9,Widowed,Armed-forces,Other-relative,Amer-indian-eskimo,Male,0,0,29,United-states,>50k
63,Self-emp-inc,116746,Preschool,5,Separated,Prof-specialty,Wife,White,Male,0,0,83,Germany,<=50k
65,Private,191926,Hs-grad,10,Widowed,Prof-specialty,Husband,White,Female,0,0,40,Philippines,<=50k
59,Private,69316,Assoc-acdm,12,Widowed,Sales,Other-relative,White,Female,0,0,74,United-states,<=50k
64,Local-gov,32401,9th,7,Widowed,Prof-specialty,Husband,White,Female,0,0,94,Germany,<=50k
84,Private,123899,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,Puerto-rico,>50k
75,Federal-gov,57467,Assoc-voc,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,Germany,>50k
84,State-gov,185118,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,89,Scotland,<=50k
19,Private,275150,Masters,15,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,29,Philippines,<=50k
71,?,258425,Some-college,6,Never-married,Sales,Husband,Other,Male,0,0,71,Portugal,<=50k
51,State-gov,161791,Assoc-voc,9,Separated,Prof-specialty,Wife,Other,Female,0,0,34,United-states,<=50k
50,Self-emp-not-inc,301419,11th,15,Widowed,Prof-specialty,Husband,Other,Female,0,0,79,Germany,>50k
58,Self-emp-not-inc,94273,10th,3,Divorced,Sales,Wife,Black,Male,0,0,98,Japan,<=50k
45,Never-worked,195605,11th,8,Married-civ-spouse,Sales,Husband,Black,Male,0,0,34,Haiti,<=50k
21,State-gov,191925,Assoc-voc,2,Widowed,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,4,Columbia,<=50k
75,State-gov,201243,11th,11,Widowed,Prof-specialty,Husband,White,Male,0,0,31,Philippines,<=50k
41,Self-emp-not-inc,154430,Masters,1,Married-civ-spouse,Adm-clerical,Wife,Other,Male,0,0,83,Columbia,<=50k
78,State-gov,161795,Hs-grad,7,?,Prof-specialty,Husband,Other,Male,0,0,9,Portugal,>50k
20,?,325107,Assoc-acdm,10,Separated,Armed-forces,Not-in-family,White,Female,96776,0,76,United-states,<=50k
75,Without-pay,149164,Hs-grad,15,Widowed,Protective-serv,Husband,Amer-indian-eskimo,Male,0,0,52,Columbia,<=50k
56,State-gov,168358,Some-college,14,Widowed,Prof-specialty,Wife,White,Male,0,0,54,Germany,>50k
82,Federal-gov,154432,Assoc-voc,9,Divorced,Machine-op-inspct,Not-in-family,White,?,0,0,40,Italy,<=50k
37,State-gov,146604,Some-college,1,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,72,Philippines,<=50k
55,State-gov,154437,?,1,Married-af-spouse,Priv-house-serv,Husband,White,Male,0,0,56,Canada,>50k
76,Private,43096,Prof-school,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,52,Hungary,<=50k
56,Without-pay,151837,Masters,6,Married-af-spouse,Other-service,Husband,White,Male,0,0,96,Guatemala,<=50k
82,Self-emp-not-inc,146609,Hs-grad,7,Separated,Sales,Not-in-family,White,Male,0,0,57,Puerto-rico,<=50k
20,Private,32408,Assoc-acdm,10,Widowed,Other-service,Wife,White,Male,0,0,66,Canada,<=50k
19,Self-emp-not-inc,164039,Some-college,4,Separated,?,Other-relative,Amer-indian-eskimo,Male,0,0,6,Canada,<=50k
75,Private,57463,Prof-school,10,Separated,Prof-specialty,Wife,Other,?,0,0,79,Greece,<=50k
63,Without-pay,100385,Prof-school,11,Married-civ-spouse,Sales,Other-relative,Other,Male,1105,0,25,Germany,>50k
73,Private,183276,Hs-grad,5,Separated,Craft-repair,Wife,White,Female,0,0,79,South,<=50k
23,State-gov,993774,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,83,United-states,<=50k
