age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
68,?,177472,Bachelors,2,Never-married,?,Not-in-family,White,?,0,0,53,Mexico,>50k
30,Self-emp-not-inc,228692,?,11,Never-married,Craft-repair,Other-relative,?,Female,0,0,32,Mexico,?
40,Self-emp-not-inc,118805,?,7,Married-spouse-absent,Handlers-cleaners,?,Black,?,0,0,32,Trinadad&tobago,?
75,?,316480,7th-8th,5,?,Craft-repair,Other-relative,Black,Female,0,0,13,United-states,>50k
78,Never-worked,236073,Prof-school,13,?,Craft-repair,Own-child,Other,Female,5652,0,85,?,>50k
36,Self-emp-not-inc,286961,Bachelors,6,Separated,Exec-managerial,Not-in-family,Black,?,0,0,79,?,?
75,Self-emp-not-inc,80251,Some-college,11,Married-civ-spouse,Other-service,Not-in-family,Black,?,0,0,74,Mexico,>50k
43,?,258298,?,4,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,19,Cuba,>50k
17,Self-emp-not-inc,57288,Assoc-voc,11,Never-married,Protective-serv,Own-child,Other,?,0,0,25,Mexico,?
32,Self-emp-not-inc,57276,10th,5,Never-married,Adm-clerical,Not-in-family,Black,?,97333,0,32,Mexico,?
50,Self-emp-not-inc,236091,Some-college,6,Never-married,Prof-specialty,Not-in-family,Other,?,0,0,9,El-salvador,?
80,Federal-gov,74817,Some-college,13,Never-married,Other-service,Not-in-family,Asian-pac-islander,?,0,0,79,Outlying-us(guam-usvi-etc),>50k
45,Self-emp-not-inc,105055,Assoc-acdm,12,Married-af-spouse,Transport-moving,?,?,?,0,0,42,Philippines,?
62,Federal-gov,373956,?,13,Divorced,Machine-op-inspct,Not-in-family,?,Female,0,0,61,?,>50k
25,Never-worked,149071,Some-college,4,?,Craft-repair,?,?,Female,204,0,61,Cuba,>50k
75,State-gov,286932,Some-college,13,Separated,Machine-op-inspct,?,White,?,0,3457,54,United-states,>50k
43,Federal-gov,63098,Doctorate,11,?,Craft-repair,?,Black,Female,0,0,87,United-states,>50k
53,Self-emp-not-inc,269046,Some-college,10,?,Farming-fishing,Own-child,?,Female,0,0,79,Mexico,>50k
41,State-gov,199261,Prof-school,7,Never-married,?,Own-child,Asian-pac-islander,Female,0,0,79,United-states,?
27,?,324875,Some-college,8,Never-married,Craft-repair,Not-in-family,Black,?,0,0,62,Mexico,?
24,?,269078,Prof-school,5,Widowed,?,Not-in-family,Black,?,0,0,6,Mexico,>50k
28,?,175877,?,5,?,Handlers-cleaners,Not-in-family,?,Female,0,0,79,Mexico,>50k
25,?,409036,Some-college,15,Married-af-spouse,Handlers-cleaners,Not-in-family,Black,Female,4027,0,30,Mexico,?
89,?,258294,Some-college,3,Never-married,Handlers-cleaners,?,Black,?,0,0,42,Mexico,<=50k
35,Self-emp-not-inc,57285,9th,5,?,Other-service,?,Black,Female,0,0,32,Columbia,?
77,Never-worked,94121,Some-college,9,Never-married,Craft-repair,Own-child,Black,?,0,0,18,?,?
61,Self-emp-not-inc,114479,Prof-school,10,?,Transport-moving,Unmarried,Black,Female,0,0,72,Cuba,>50k
40,?,253284,Hs-grad,7,?,Other-service,?,?,?,0,0,61,United-states,>50k
25,Private,100295,?,5,Never-married,Transport-moving,Husband,Black,Female,0,0,7,Mexico,>50k
88,Self-emp-not-inc,361291,Some-college,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,?,?,0,0,79,Canada,?
56,State-gov,301134,Some-college,4,?,Adm-clerical,Not-in-family,Asian-pac-islander,Female,0,0,32,Mexico,>50k
62,?,89757,Some-college,2,Never-married,Exec-managerial,?,Asian-pac-islander,Male,0,0,21,Columbia,?
34,?,126517,7th-8th,7,?,Craft-repair,?,White,?,0,0,35,Mexico,>50k
29,State-gov,126504,Some-college,9,?,?,Not-in-family,Black,Female,0,0,56,?,?
23,Self-emp-not-inc,121160,Some-college,9,?,?,Not-in-family,White,Female,0,0,74,Laos,?
75,Private,301128,Some-college,6,Never-married,Craft-repair,Own-child,?,Female,0,0,72,Mexico,?
32,Self-emp-not-inc,168291,Assoc-acdm,6,Never-married,Prof-specialty,Not-in-family,Black,Female,0,4213,61,Mexico,?
32,Private,118794,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Unmarried,?,Female,0,0,21,Mexico,?
27,?,97628,Assoc-acdm,16,Never-married,?,?,?,?,0,0,6,Mexico,>50k
36,Self-emp-not-inc,114486,?,4,Married-civ-spouse,Sales,Own-child,Black,?,0,0,29,South,>50k
25,?,74826,Some-college,5,Never-married,Machine-op-inspct,Not-in-family,?,Female,0,0,79,?,>50k
64,Self-emp-not-inc,135613,Some-college,7,Never-married,Craft-repair,Husband,Black,?,0,0,97,Mexico,>50k
82,Self-emp-not-inc,161716,Some-college,13,Divorced,Craft-repair,Other-relative,?,?,0,0,54,Holand-netherlands,<=50k
44,Self-emp-not-inc,228691,?,13,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,9,Mexico,?
40,?,29261,Some-college,2,Never-married,Exec-managerial,Wife,White,Female,0,0,24,Laos,?
23,?,135634,Bachelors,14,Never-married,Craft-repair,Not-in-family,White,?,0,0,78,Canada,>50k
32,Local-gov,85171,Bachelors,12,Never-married,Prof-specialty,Unmarried,White,?,0,0,37,Mexico,>50k
75,Self-emp-not-inc,80251,Some-college,16,Divorced,Prof-specialty,Other-relative,?,Female,0,0,66,Mexico,<=50k
42,?,280919,Hs-grad,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,?,Male,0,4339,9,United-states,?
59,?,258298,Some-college,2,Married-spouse-absent,Craft-repair,Own-child,Black,Female,0,0,12,Mexico,<=50k
50,Self-emp-not-inc,435146,Some-college,2,?,?,Own-child,Other,Female,0,0,42,United-states,>50k
88,?,177472,Bachelors,2,Separated,Prof-specialty,?,Black,?,0,0,6,United-states,>50k
62,Self-emp-not-inc,166217,?,8,?,Craft-repair,Not-in-family,Black,?,11130,0,50,South,?
36,?,29268,Some-college,14,?,Adm-clerical,Not-in-family,Amer-indian-eskimo,?,0,0,29,El-salvador,>50k
62,Private,258247,Assoc-voc,13,?,Handlers-cleaners,?,?,Female,0,0,90,Germany,>50k
85,Federal-gov,74811,?,5,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,27,Ecuador,?
25,Self-emp-not-inc,118801,Some-college,9,Divorced,Machine-op-inspct,?,Black,?,0,0,50,El-salvador,?
52,Self-emp-not-inc,232321,Some-college,5,?,Exec-managerial,?,Other,Female,23457,0,30,Haiti,?
70,Self-emp-not-inc,114485,Prof-school,4,Never-married,Prof-specialty,?,White,?,0,0,46,Mexico,<=50k
25,?,57299,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Own-child,White,?,0,0,83,Mexico,>50k
21,?,159415,Masters,13,Never-married,Craft-repair,?,Black,?,0,0,57,Mexico,>50k
38,Local-gov,42910,Hs-grad,13,?,Craft-repair,Not-in-family,Black,Female,0,0,57,Laos,>50k
75,Self-emp-not-inc,29242,Some-college,16,Never-married,Craft-repair,?,?,?,0,0,40,Mexico,?
34,Never-worked,258268,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,Asian-pac-islander,Female,0,0,13,Philippines,?
39,Never-worked,107459,Some-college,6,Never-married,Sales,?,Black,?,0,0,84,United-states,?
28,Never-worked,138436,Prof-school,6,?,Machine-op-inspct,?,Black,Male,0,0,37,Mexico,>50k
80,Local-gov,149076,Bachelors,11,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,24,United-states,>50k
45,State-gov,156869,Some-college,5,Never-married,Craft-repair,Own-child,?,?,0,0,46,Germany,>50k
18,State-gov,179392,Assoc-acdm,3,Divorced,Transport-moving,?,Asian-pac-islander,Female,178,0,81,Mexico,>50k
38,?,107466,Masters,15,Never-married,?,Other-relative,Black,?,0,0,9,Mexico,?
40,Self-emp-not-inc,156878,Some-college,12,?,Machine-op-inspct,Not-in-family,Black,?,2342,0,59,Puerto-rico,>50k
19,Local-gov,258271,Some-college,6,Widowed,?,Not-in-family,?,Male,0,0,79,Mexico,?
50,Without-pay,179397,Bachelors,15,Married-civ-spouse,Exec-managerial,?,Black,Female,0,2196,79,Mexico,?
23,?,107464,Some-college,3,Never-married,?,Wife,Other,Female,0,3457,40,England,>50k
75,Self-emp-not-inc,74804,Masters,3,Divorced,Craft-repair,Other-relative,Black,?,0,0,45,Mexico,?
46,Self-emp-inc,177463,Some-college,5,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,72,Canada,?
54,?,179402,Some-college,7,?,Handlers-cleaners,Wife,?,?,0,0,2,Mexico,?
29,Never-worked,232324,Assoc-acdm,2,?,Craft-repair,Not-in-family,Black,?,0,0,84,Mexico,>50k
63,?,74819,Prof-school,6,Widowed,Craft-repair,?,?,Female,0,2196,79,Cuba,>50k
61,?,361323,Some-college,7,?,Craft-repair,?,?,Female,0,0,50,China,<=50k
52,Self-emp-not-inc,190145,Hs-grad,5,?,Craft-repair,Husband,White,Female,0,0,61,Philippines,>50k
53,Local-gov,208005,Some-college,16,Widowed,Craft-repair,Unmarried,Black,?,0,0,13,Mexico,?
38,Self-emp-not-inc,135625,Prof-school,3,?,Craft-repair,Husband,?,Female,0,0,95,Cuba,>50k
34,Self-emp-not-inc,63085,?,3,Never-married,Adm-clerical,Not-in-family,?,?,23453,0,79,Germany,?
80,Self-emp-not-inc,114481,Some-college,8,Separated,Sales,Own-child,Black,Male,0,0,21,China,?
66,Local-gov,143962,?,15,?,Craft-repair,Other-relative,Black,?,0,0,79,Mexico,?
24,?,190155,Hs-grad,4,Never-married,Sales,?,Black,Female,0,0,57,Canada,>50k
40,Never-worked,222109,Prof-school,12,Never-married,Craft-repair,Own-child,Asian-pac-islander,?,0,0,9,Germany,?
77,Private,52531,Some-college,13,Divorced,Craft-repair,?,Black,Male,0,0,13,Columbia,?
85,Self-emp-not-inc,199260,Bachelors,10,Never-married,Machine-op-inspct,?,Black,?,0,0,6,China,>50k
49,Never-worked,168293,Prof-school,4,?,?,?,Black,Female,0,516,25,United-states,?
50,?,42932,Bachelors,4,?,Transport-moving,Own-child,Black,?,0,0,86,Canada,?
66,?,208018,Some-college,6,Never-married,?,Not-in-family,White,?,0,0,73,Greece,>50k
25,Self-emp-not-inc,116674,Hs-grad,8,Never-married,Sales,Not-in-family,Black,Female,0,0,80,United-states,>50k
50,Private,89754,Masters,3,Married-civ-spouse,Craft-repair,?,Amer-indian-eskimo,Female,0,348,9,Portugal,?
79,Local-gov,107457,Bachelors,15,Never-married,Craft-repair,Not-in-family,Black,Female,0,516,78,Hong,>50k
63,?,57292,Hs-grad,14,Never-married,?,Not-in-family,White,?,0,0,63,South,?
40,?,161729,Some-college,5,Never-married,Prof-specialty,Husband,?,Female,0,0,9,Mexico,>50k
83,?,263527,Some-college,7,Divorced,?,Husband,?,Female,0,3163,97,?,?
59,?,195548,Assoc-voc,9,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,59,?,<=50k
25,Self-emp-not-inc,89752,Prof-school,2,Divorced,Craft-repair,Not-in-family,Asian-pac-islander,Female,0,0,18,?,<=50k
28,State-gov,138437,Some-college,12,Never-married,Other-service,?,?,Female,0,0,21,Mexico,>50k
40,?,114490,Some-college,8,Never-married,Adm-clerical,Not-in-family,?,Female,0,0,6,Mexico,>50k
43,?,74837,?,10,Widowed,Craft-repair,Not-in-family,Black,Female,0,3457,53,Mexico,?
43,Self-emp-not-inc,156878,11th,9,?,Craft-repair,?,?,Male,0,0,8,Mexico,>50k
40,Federal-gov,274957,Bachelors,9,?,Prof-specialty,?,?,?,0,0,6,United-states,<=50k
70,?,63111,Some-college,11,Never-married,?,?,Black,?,0,0,17,Mexico,>50k
46,Self-emp-not-inc,74807,11th,13,Never-married,Adm-clerical,Not-in-family,?,Female,204,0,54,Greece,?
29,Self-emp-not-inc,175873,Masters,6,?,Other-service,Own-child,Black,?,0,0,79,?,>50k
40,Federal-gov,63094,11th,14,?,Craft-repair,Wife,Black,Female,0,0,9,Scotland,>50k
26,?,174290,9th,3,?,?,Not-in-family,Amer-indian-eskimo,Female,204,3457,59,Mexico,>50k
75,Self-emp-not-inc,156872,Hs-grad,13,Never-married,Craft-repair,Not-in-family,White,?,0,0,43,Holand-netherlands,?
34,Self-emp-not-inc,154353,7th-8th,10,Divorced,Exec-managerial,?,White,?,0,3457,39,Hungary,<=50k
66,Local-gov,301154,?,9,Separated,Craft-repair,Not-in-family,Asian-pac-islander,Female,2045,0,50,Germany,?
40,?,177472,Bachelors,13,?,Adm-clerical,Not-in-family,?,?,0,0,40,Canada,>50k
47,Local-gov,135622,Some-college,8,Married-af-spouse,?,Husband,?,?,0,0,24,United-states,>50k
50,Private,48090,Some-college,6,Never-married,Craft-repair,Husband,?,Female,0,0,6,Mexico,<=50k
27,?,168306,Assoc-acdm,7,Never-married,Handlers-cleaners,Not-in-family,Black,?,0,0,50,India,?
39,Self-emp-not-inc,225429,Some-college,7,Married-af-spouse,Adm-clerical,Husband,?,Female,0,0,9,?,?
50,?,175878,Bachelors,5,Never-married,Craft-repair,Own-child,Black,?,156,2322,29,Mexico,>50k
70,Private,89752,?,14,Never-married,Adm-clerical,?,Black,?,0,0,59,Mexico,>50k
30,Self-emp-not-inc,156875,Hs-grad,13,?,Prof-specialty,?,Asian-pac-islander,?,0,0,56,Mexico,>50k
55,Self-emp-not-inc,177461,Hs-grad,5,Never-married,Prof-specialty,?,Black,Male,0,0,67,Vietnam,?
40,Local-gov,114482,?,14,Never-married,Craft-repair,Not-in-family,Black,?,0,0,50,Mexico,>50k
62,Self-emp-not-inc,114472,12th,7,?,Craft-repair,Not-in-family,?,?,0,0,8,India,>50k
23,Self-emp-not-inc,293669,Some-college,14,Separated,Craft-repair,Not-in-family,Black,?,0,0,4,Mexico,>50k
80,?,129414,Some-college,2,Never-married,Prof-specialty,?,Black,?,0,3457,50,Puerto-rico,>50k
40,?,161729,Some-college,10,Divorced,Craft-repair,Own-child,?,Female,0,4129,97,United-states,>50k
47,Self-emp-not-inc,85178,11th,14,Married-af-spouse,Farming-fishing,Not-in-family,Black,?,0,348,32,United-states,?
63,Local-gov,174278,Some-college,6,Separated,Craft-repair,?,White,?,0,0,50,Hungary,<=50k
27,?,168306,?,14,Separated,Craft-repair,Other-relative,White,?,0,0,59,Mexico,?
85,Self-emp-not-inc,42897,Some-college,10,Divorced,Craft-repair,Own-child,Black,?,23456,3457,54,Mexico,>50k
21,Self-emp-not-inc,170265,Some-college,8,?,Craft-repair,?,Black,?,0,0,78,?,>50k
56,Self-emp-not-inc,197415,Some-college,5,?,Craft-repair,Own-child,?,Female,3071,852,15,?,?
40,Self-emp-not-inc,74815,Prof-school,3,?,Sales,Wife,?,Female,0,0,81,Mexico,>50k
70,?,100315,Some-college,11,?,Machine-op-inspct,Not-in-family,Black,?,204,0,13,Canada,?
24,Never-worked,135616,Some-college,5,?,?,?,Black,Female,0,0,50,Mexico,>50k
80,?,185059,Hs-grad,7,Never-married,Machine-op-inspct,Not-in-family,?,?,3071,0,24,Canada,?
82,Local-gov,324797,Some-college,5,Divorced,Craft-repair,?,?,Female,0,0,53,Mexico,>50k
39,?,228715,Assoc-acdm,5,Never-married,Craft-repair,Husband,Amer-indian-eskimo,?,0,0,14,Trinadad&tobago,>50k
54,Self-emp-not-inc,57272,Hs-grad,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,79,Mexico,?
36,?,199273,Prof-school,5,Never-married,Prof-specialty,Not-in-family,Asian-pac-islander,Female,0,0,40,Germany,?
78,?,135630,Masters,14,Never-married,Craft-repair,Not-in-family,?,Male,0,0,32,Mexico,?
38,Private,201169,Hs-grad,3,?,Protective-serv,Not-in-family,?,?,0,0,79,United-states,>50k
63,Self-emp-inc,156864,Preschool,2,?,Prof-specialty,Not-in-family,Black,Female,0,0,83,Germany,?
24,Private,74797,Hs-grad,8,Never-married,Craft-repair,Own-child,?,Female,0,0,40,Mexico,?
39,Self-emp-not-inc,69143,Assoc-acdm,8,Never-married,?,Other-relative,Black,?,0,0,74,Mexico,?
64,Local-gov,174278,Some-college,7,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,94,Mexico,>50k
44,Local-gov,123807,Bachelors,3,?,Craft-repair,Not-in-family,White,?,0,0,9,Mexico,>50k
75,Self-emp-not-inc,57278,Some-college,11,Never-married,?,?,?,Female,0,0,50,Germany,>50k
30,State-gov,185049,?,13,Married-civ-spouse,Prof-specialty,?,Black,Female,0,0,89,Scotland,?
44,Local-gov,274941,Bachelors,15,Never-married,Craft-repair,Own-child,Black,Female,23455,0,29,?,?
24,Self-emp-not-inc,258274,Some-college,6,Never-married,Machine-op-inspct,Not-in-family,Black,?,0,0,72,Portugal,?
53,Self-emp-not-inc,156871,Some-college,3,Separated,Craft-repair,?,?,Female,0,3457,59,Mexico,>50k
50,Self-emp-not-inc,301162,11th,12,Widowed,Handlers-cleaners,Husband,Asian-pac-islander,Female,10401,0,79,Germany,>50k
21,Self-emp-not-inc,89756,Some-college,3,Divorced,?,Not-in-family,Black,Female,0,0,97,Holand-netherlands,?
45,Never-worked,195534,Bachelors,4,Never-married,Craft-repair,Husband,Black,Female,0,2196,34,Mexico,<=50k
21,Self-emp-not-inc,191866,Prof-school,2,Divorced,Craft-repair,?,Black,Female,0,0,79,Greece,>50k
75,?,258288,Some-college,11,Never-married,Craft-repair,Not-in-family,Black,?,0,0,31,?,>50k
41,Self-emp-not-inc,154354,Some-college,12,?,Craft-repair,?,Asian-pac-islander,?,0,0,83,?,<=50k
78,Self-emp-not-inc,161718,Some-college,14,?,Craft-repair,Not-in-family,?,?,0,0,9,Mexico,>50k
75,?,324841,Assoc-acdm,10,Never-married,Craft-repair,?,Asian-pac-islander,Female,97338,0,21,Peru,>50k
75,Local-gov,149074,Hs-grad,7,Never-married,Protective-serv,Husband,?,Female,0,0,5,Mexico,?
56,State-gov,168289,Some-college,14,?,Prof-specialty,Not-in-family,Black,?,0,0,54,Mexico,>50k
82,Federal-gov,154350,Some-college,9,Divorced,Craft-repair,?,White,Female,0,0,40,Greece,?
37,?,114495,Some-college,1,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0,0,72,Mexico,>50k
88,Self-emp-not-inc,154351,Prof-school,5,Married-af-spouse,Craft-repair,Not-in-family,?,?,0,0,56,Canada,>50k
76,Private,42885,Some-college,11,Never-married,Farming-fishing,Not-in-family,Black,?,0,3457,40,Mexico,?
56,Without-pay,151736,Masters,6,Never-married,Other-service,Husband,?,?,0,0,96,Mexico,>50k
75,Self-emp-not-inc,57278,?,7,?,Sales,Not-in-family,?,Female,0,0,15,Mexico,?
71,?,435233,Some-college,10,Widowed,Handlers-cleaners,Not-in-family,White,Female,178,0,66,Mexico,?
45,Self-emp-not-inc,199259,Some-college,7,?,?,Not-in-family,?,Female,0,0,26,Trinadad&tobago,?
75,Self-emp-not-inc,57278,Prof-school,10,Separated,Craft-repair,Not-in-family,Black,?,0,0,79,?,>50k
63,Self-emp-not-inc,74795,Prof-school,11,Married-af-spouse,Craft-repair,Not-in-family,Other,Female,30758,0,86,India,>50k
83,Private,183211,10th,5,Separated,Craft-repair,?,Black,?,0,0,79,?,?
23,?,114489,Assoc-acdm,5,Never-married,Craft-repair,Not-in-family,White,?,0,0,83,?,>50k
23,?,177472,Assoc-voc,3,Married-af-spouse,Craft-repair,Not-in-family,?,Female,0,0,79,Mexico,?
75,Self-emp-not-inc,161718,?,16,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,30,Hong,?
47,?,107464,Some-college,5,Widowed,Handlers-cleaners,Own-child,Asian-pac-islander,Female,0,0,87,Mexico,>50k
21,Self-emp-not-inc,74809,Some-college,5,Widowed,Craft-repair,Not-in-family,Black,Female,0,0,65,Mexico,?
38,Self-emp-not-inc,126508,Bachelors,2,?,Sales,?,Black,?,0,0,21,United-states,<=50k
75,?,177459,Some-college,4,Married-civ-spouse,Exec-managerial,Not-in-family,Other,?,2045,0,25,Puerto-rico,<=50k
70,?,170275,12th,4,?,Craft-repair,?,Black,Male,0,3457,93,Mexico,?
23,?,143970,Some-college,10,Married-civ-spouse,?,Not-in-family,Black,?,0,0,56,Thailand,>50k
46,?,213087,Hs-grad,12,Widowed,?,Husband,?,Male,0,2490,21,Mexico,?
46,Self-emp-not-inc,85177,Some-college,6,?,Craft-repair,?,Other,?,0,0,93,Mexico,?
82,State-gov,210438,Some-college,5,?,Other-service,Not-in-family,Black,?,0,0,46,Cuba,?
50,Local-gov,228697,Some-college,15,?,Machine-op-inspct,Other-relative,?,Female,0,0,65,England,?
39,?,80294,Bachelors,4,?,Transport-moving,Not-in-family,Black,?,0,0,3,United-states,?
75,Self-emp-not-inc,316450,Some-college,2,Married-civ-spouse,Craft-repair,Not-in-family,Asian-pac-islander,Female,0,0,29,Mexico,?
61,Private,218768,7th-8th,3,?,Adm-clerical,Unmarried,Black,?,0,0,54,Mexico,>50k
74,?,118811,Some-college,13,Divorced,Prof-specialty,Own-child,?,?,0,0,16,Mexico,?
